Location,Cleaned Location,Latitude,Longitude
"2500 E OHIO AV,MKE","2500 E OHIO AV, MILWAUKEE, WI",42.98468,-87.878327
"7600 W VILLARD AV,MKE","7600 W VILLARD AV, MILWAUKEE, WI",43.112129,-88.006051
"4067 N 13TH ST,MKE","4067 N 13TH ST, MILWAUKEE, WI",43.090909,-87.927306
"N OAKLAND AV / E ROYALL PL,MKE","N OAKLAND AVE & E ROYALL PL, MILWAUKEE, WI",43.054552,-87.892375
"5010 N 26TH ST,MKE","5010 N 26TH ST, MILWAUKEE, WI",43.108622,-87.94487099999998
"4923 W HOWARD AV,MKE","4923 W HOWARD AV, MILWAUKEE, WI",42.973579,-87.97621600000002
"2900 S 38TH ST,MKE","2900 S 38TH ST, MILWAUKEE, WI",42.992267,-87.961697
"6877 W MEDFORD AV,MKE","6877 W MEDFORD AV, MILWAUKEE, WI",43.104706,-87.99698199999996
"9109 W SWAN CR,MKE","9109 W SWAN CR, MILWAUKEE, WI",43.121195,-88.026211
"1208 W OKLAHOMA AV,MKE","1208 W OKLAHOMA AV, MILWAUKEE, WI",42.988551,-87.92783100000004
924 E KNAPP ST,"924 E KNAPP ST, MILWAUKEE, WI",43.047163,-87.900113
"4221 W PECK PL,MKE","4221 W PECK PL, MILWAUKEE, WI",43.101406,-87.965693
"4771 S 13TH ST,MKE","4771 S 13TH ST, MILWAUKEE, WI",42.957679,-87.929547
"4535 W NORTH AV,MKE","4535 W NORTH AV, MILWAUKEE, WI",43.06035900000001,-87.97093000000002
"2042 W BOLIVAR AV,MKE","2042 W BOLIVAR AV, MILWAUKEE, WI",42.967024,-87.94021
"2920 N 20TH ST,MKE","2920 N 20TH ST, MILWAUKEE, WI",43.071952,-87.937124
"3816 N 60TH ST,MKE","3816 N 60TH ST, MILWAUKEE, WI",43.08675,-87.986491
"2818 W MICHIGAN ST,MKE","2818 W MICHIGAN ST, MILWAUKEE, WI",43.037732,-87.949789
"5101 N 37TH ST,MKE","5101 N 37TH ST, MILWAUKEE, WI",43.109941,-87.959096
"2670 N VEL R PHILLIPS AV,MKE","2670 N VEL R PHILLIPS AV, MILWAUKEE, WI",43.011264,-87.958409
"301 N 35TH ST,MKE","301 N 35TH ST, MILWAUKEE, WI",43.034036,-87.958048
"3550 N 12TH ST,MKE","3550 N 12TH ST, MILWAUKEE, WI",43.082724,-87.92560999999998
"7910 W FOND DU LAC AV,MKE","7910 W FOND DU LAC AV, MILWAUKEE, WI",43.116583,-88.009279
"5175 N HOPKINS ST,MKE","5175 N HOPKINS ST, MILWAUKEE, WI",43.111368,-87.963453
"2972 N 66TH ST,MKE","2972 N 66TH ST, MILWAUKEE, WI",43.07328,-87.99361999999998
"6942 W APPLETON AV,MKE","6942 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"3470 N HUMBOLDT BL,MKE","3470 N HUMBOLDT BL, MILWAUKEE, WI",43.081227,-87.897071
"3162 S 12TH ST,MKE","3162 S 12TH ST, MILWAUKEE, WI",42.98681,-87.927183
"3716 N MARTIN L KING JR DR,MKE","3716 N DOCTOR M.L.K. DR, MILWAUKEE, WI",43.011264,-87.958409
2325 N 15TH ST,"2325 N 15TH ST, MILWAUKEE, WI",43.061018,-87.93168299999998
"9924 W APPLETON AV,MKE","9924 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"2711 N 1ST ST,MKE","2711 N 1ST ST, MILWAUKEE, WI",43.067781,-87.91121
"2623 N 33RD ST,MKE","2623 N 33RD ST, MILWAUKEE, WI",43.066637,-87.955433
"3300 N 83RD ST,MKE","3300 N 83RD ST, MILWAUKEE, WI",43.07876,-88.01625
"4444 N 76TH ST,MKE","4444 N 76TH ST, MILWAUKEE, WI",42.963627,-88.008074
"6005 W APPLETON AV,MKE","6005 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"N 99TH ST / W KEEFE AV,MKE","N 99TH ST & W KEEFE AV, MILWAUKEE, WI",43.082286,-88.036651
"1316 W GARFIELD AV,MKE","1316 W GARFIELD AV, MILWAUKEE, WI",43.059127,-87.92886899999998
"3600 S 83RD ST,MKE","3600 S 83RD ST, MILWAUKEE, WI",42.97903,-88.016015
"8047 N CELINA ST,MKE","8047 N CELINA ST, MILWAUKEE, WI",43.16415900000001,-88.036305
"6055 W APPLETON AV,MKE","6055 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"1930 W MORGAN AV,MKE","1930 W MORGAN AV, MILWAUKEE, WI",42.9814,-87.938242
"4328 N 55TH ST,MKE","4328 N 55TH ST, MILWAUKEE, WI",43.095999,-87.981448
"2476 W GALENA ST,MKE","2476 W GALENA ST, MILWAUKEE, WI",43.051644,-87.94487
"310 W NORTH AV,MKE","310 W NORTH AV, MILWAUKEE, WI",43.06043,-87.91425600000002
"2736 N 54TH ST,MKE","2736 N 54TH ST, MILWAUKEE, WI",43.068794,-87.98056700000002
"7136 W APPLETON AV,MKE","7136 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"6017 N 37TH ST,MKE","6017 N 37TH ST, MILWAUKEE, WI",43.127115,-87.958807
"3869 S 27TH ST,MKE","3869 S 27TH ST, MILWAUKEE, WI",42.974422,-87.948882
"5141 N 84TH ST,MKE","5141 N 84TH ST, MILWAUKEE, WI",43.111441,-88.01616999999996
"3923 W CAPITOL DR,MKE","3923 W CAPITOL DR, MILWAUKEE, WI",43.089525,-87.962773
"W SILVER SPRING DR / W FOND DU LAC AV,MKE","W SILVER SPRING DR & W FOND DU LAC AV, MILWAUKEE, WI",43.119541,-88.020907
"8135 W VILLARD AV,MKE","8135 W VILLARD AV, MILWAUKEE, WI",43.11196,-88.012831
"5042 N 53RD ST,MKE","5042 N 53RD ST, MILWAUKEE, WI",43.10912800000001,-87.978684
"9225 W SILVER SPRING DR,MKE","9225 W SILVER SPRING DR, MILWAUKEE, WI",43.119158,-88.027984
"5120 W CAPITOL DR,MKE","5120 W CAPITOL DR, MILWAUKEE, WI",43.090339,-87.977638
"7900 N 76TH ST,MKE","7900 N 76TH ST, MILWAUKEE, WI",43.161618,-88.003912
"N 81ST ST / W AUER AV,MKE","N 81ST ST & W AUER AV, MILWAUKEE, WI",43.077222,-88.01353
"3202 N OAKLAND AV,MKE","3202 N OAKLAND AV, MILWAUKEE, WI",43.075785,-87.887374
"4624 N 29TH ST,MKE","4624 N 29TH ST, MILWAUKEE, WI",43.10144,-87.948729
"N OLD WORLD THIRD ST / W KILBOURN AV,MKE","N OLD WORLD THIRD ST & W KILBOURN AV, MILWAUKEE, WI",43.041473,-87.914498
2920 N 39TH ST,"2920 N 39TH ST, MILWAUKEE, WI",43.07201,-87.961712
"2975 N 11TH ST,MKE","2975 N 11TH ST, MILWAUKEE, WI",43.072861,-87.92560999999998
"S LOGAN AV / E LINCOLN AV,MKE","S LOGAN AVE & E LINCOLN AV, MILWAUKEE, WI",43.00294,-87.89685
"2207 S 16TH ST,MKE","2207 S 16TH ST, MILWAUKEE, WI",43.004489,-87.93355
"S HOWELL AV / E HOWARD AV,MKE","S HOWELL AVE & E HOWARD AV, MILWAUKEE, WI",42.973762,-87.909529
"6798 W APPLETON AV,MKE","6798 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
9300 TO 9600 W SILVER SPRING DR,"9300 TO 9600 W SILVER SPRING DR, MILWAUKEE, WI",43.011264,-87.958409
"3933 S 76TH ST,MKE","3933 S 76TH ST, MILWAUKEE, WI",42.97300900000001,-88.008638
"2018 N MARTIN L KING JR DR,MKE","2018 N DOCTOR M.L.K. DR, MILWAUKEE, WI",43.011264,-87.958409
"5401 N LOVERS LANE RD,MKE","5401 N LOVERS LANE RD, MILWAUKEE, WI",43.115527,-88.056191
"3214 N OAKLAND AV,MKE","3214 N OAKLAND AV, MILWAUKEE, WI",43.076012,-87.88736800000002
"6705 W CONGRESS ST,MKE","6705 W CONGRESS ST, MILWAUKEE, WI",43.097109,-87.995717
"8105 W HADLEY ST,MKE","8105 W HADLEY ST, MILWAUKEE, WI",43.069618,-88.013726
"2829 N TEUTONIA AV,MKE","2829 N TEUTONIA AV, MILWAUKEE, WI",43.070124,-87.930301
"5500 W FOND DU LAC AV,MKE","5500 W FOND DU LAC AV, MILWAUKEE, WI",43.094783,-87.981836
"2913 N 81ST ST,MKE","2913 N 81ST ST, MILWAUKEE, WI",43.071929,-88.013941
"8579 N 106TH ST,MKE","8579 N 106TH ST, MILWAUKEE, WI",43.173686,-88.043142
"3422 N 54TH ST,MKE","3422 N 54TH ST, MILWAUKEE, WI",43.081344,-87.98038000000004
"8538 N SERVITE DR,MKE","8538 N SERVITE DR, MILWAUKEE, WI",43.173107,-88.009036
"208 E RESERVOIR AV,MKE","208 E RESERVOIR AV, MILWAUKEE, WI",43.05529,-87.909185
"159 N BROADWAY,MKE","159 N BROADWAY, MILWAUKEE, WI",43.031766,-87.907358
"6520 W HAMPTON AV,MKE","6520 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409
"3268 N HACKETT AV,MKE","3268 N HACKETT AV, MILWAUKEE, WI",43.077133,-87.876262
"1524 N 24TH ST,MKE","1524 N 24TH ST, MILWAUKEE, WI",43.050653,-87.94234300000002
"6730 W MORGAN AV,MKE","6730 W MORGAN AV, MILWAUKEE, WI",42.981361,-87.997316
"3920 S 53RD ST,MKE","3920 S 53RD ST, MILWAUKEE, WI",42.97324,-87.98020799999998
"3100 N 44TH ST,MKE","3100 N 44TH ST, MILWAUKEE, WI",43.07505,-87.968682
"1128 W MAPLE ST,MKE","1128 W MAPLE ST, MILWAUKEE, WI",43.01126,-87.926165
8948 W APPLETON AV,"8948 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"9331 W SILVER SPRING DR,MKE","9331 W SILVER SPRING DR, MILWAUKEE, WI",43.11915,-88.02918199999998
"7151 N 107TH ST,MKE","7151 N 107TH ST, MILWAUKEE, WI",43.147526,-88.04526899999998
"4450 N 92ND ST,MKE","4450 N 92ND ST, MILWAUKEE, WI",43.098124,-88.027102
"N 11TH ST / W KEEFE AV,MKE","N 11TH ST & W KEEFE AV, MILWAUKEE, WI",43.081662,-87.924846
"4750 N 56TH ST,MKE","4750 N 56TH ST, MILWAUKEE, WI",43.103711,-87.982247
"W OKLAHOMA AV / S 27TH ST,MKE","W OKLAHOMA AVE & S 27TH ST, MILWAUKEE, WI",42.988563,-87.948138
7323 N 76TH ST,"7323 N 76TH ST, MILWAUKEE, WI",43.150301,-88.007102
"6015 W FOREST HOME AV,MKE","6015 W FOREST HOME AV, MILWAUKEE, WI",42.976589,-87.988106
"7908 W HERBERT AV,MKE","7908 W HERBERT AV, MILWAUKEE, WI",43.110185,-88.009861
"3410 W LISBON AV,MKE","3410 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409
"1962 N PROSPECT AV,MKE","1962 N PROSPECT AV, MILWAUKEE, WI",43.055454,-87.88736
7605 W GOOD HOPE RD,"7605 W GOOD HOPE RD, MILWAUKEE, WI",43.147638,-88.006589
"2008 W CLARKE ST,MKE","2008 W CLARKE ST, MILWAUKEE, WI",43.066209,-87.937718
"5647 N 64TH ST,MKE","5647 N 64TH ST, MILWAUKEE, WI",43.120555,-87.991355
"9323 W BIRCH AV,MKE","9323 W BIRCH AV, MILWAUKEE, WI",43.11748400000001,-88.02901700000002
"2779 N 40TH ST,MKE","2779 N 40TH ST, MILWAUKEE, WI",43.069568,-87.963583
"7134 W SILVER SPRING DR,MKE","7134 W SILVER SPRING DR, MILWAUKEE, WI",43.11985,-88.000724
"6103 S HOWELL AV,MKE","6103 S HOWELL AV, MILWAUKEE, WI",42.933666,-87.91033
"5924 W VLIET ST,MKE","5924 W VLIET ST, MILWAUKEE, WI",43.050211,-87.987208
"2915 N BARTLETT AV,MKE","2915 N BARTLETT AV, MILWAUKEE, WI",43.071384,-87.889416
"8948 W APPLETON AV,MKE","8948 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"2641 N HACKETT AV,MKE","2641 N HACKETT AV, MILWAUKEE, WI",43.067091,-87.87728800000002
"2008 W LAYTON AV,MKE","2008 W LAYTAV, MILWAUKEE, WI",43.011264,-87.958409
"1101 S 36TH ST,MKE","1101 S 36TH ST, MILWAUKEE, WI",43.019785,-87.959131
6330 W MILL RD,"6330 W MILL RD, MILWAUKEE, WI",43.134129,-87.989863
"401 W MICHIGAN ST,MKE","401 W MICHIGAN ST, MILWAUKEE, WI",43.037015,-87.9167
"3746 W RAMSEY AV,MKE","3746 W RAMSEY AV, MILWAUKEE, WI",42.937923,-87.96276
"7404 W CRAWFORD AV,MKE","7404 W CRAWFORD AV, MILWAUKEE, WI",42.975934,-88.005152
"2773 N 45TH ST,MKE","2773 N 45TH ST, MILWAUKEE, WI",43.069483,-87.970191
"5650 N 86TH PL,MKE","5650 N 86TH PL, MILWAUKEE, WI",43.120684,-88.01922900000002
"3138 N 83RD ST,MKE","3138 N 83RD ST, MILWAUKEE, WI",43.076172,-88.015794
"2002 W LAYTON AV,MKE","2002 W LAYTAV, MILWAUKEE, WI",43.011264,-87.958409
"E BRADFORD AV / N STOWELL AV,MKE","E BRADFORD AVE & N STOWELL AV, MILWAUKEE, WI",43.06371,-87.879374
"3900 W VILLARD AV,MKE","3900 W VILLARD AV, MILWAUKEE, WI",43.111791,-87.96141800000002
"2495 W CONCORDIA AV,MKE","2495 W CONCORDIA AV, MILWAUKEE, WI",43.078951,-87.94457299999998
"6330 W MILL RD,MKE","6330 W MILL RD, MILWAUKEE, WI",43.134129,-87.989863
"4302 W BURLEIGH ST,MKE","4302 W BURLEIGH ST, MILWAUKEE, WI",43.075342,-87.967385
"6730 W VILLARD AV,MKE","6730 W VILLARD AV, MILWAUKEE, WI",43.112444,-87.99574
"2445 S 8TH ST,MKE","2445 S 8TH ST, MILWAUKEE, WI",43.000217,-87.921509
"5146 N 77TH ST,MKE","5146 N 77TH ST, MILWAUKEE, WI",43.111539,-88.007071
"5258 N 56TH ST,MKE","5258 N 56TH ST, MILWAUKEE, WI",43.113341,-87.982011
"1711 E LOCUST ST,MKE","1711 E LOCUST ST, MILWAUKEE, WI",43.07076,-87.888715
"3919 N 7TH ST,MKE","3919 N 7TH ST, MILWAUKEE, WI",43.08874,-87.919898
3474 W HIGHLAND BLV,"3474 W HIGHLAND BLVD, MILWAUKEE, WI",43.044692,-87.957318
"3703 N 2ND LA,MKE","3703 N 2ND LA, MILWAUKEE, WI",43.084032,-87.913179
"1421 W NORTH AV,MKE","1421 W NORTH AV, MILWAUKEE, WI",43.060267,-87.93037
"2419 W FOND DU LAC AV,MKE","2419 W FOND DU LAC AV, MILWAUKEE, WI",43.06368,-87.943267
"4515 N 84TH ST,MKE","4515 N 84TH ST, MILWAUKEE, WI",43.099652,-88.017636
"N 57TH ST / W FAIRMOUNT AV,MKE","N 57TH ST & W FAIRMOUNT AV, MILWAUKEE, WI",43.108294,-87.983776
"1634 S 30TH ST,MKE","1634 S 30TH ST, MILWAUKEE, WI",43.013307,-87.951164
"2900 W BROWN ST,MKE","2900 W BROWN ST, MILWAUKEE, WI",43.056242,-87.949945
"4855 N 37TH ST,MKE","4855 N 37TH ST, MILWAUKEE, WI",43.105778,-87.95927900000002
"2419 N HOLTON ST,MKE","2419 N HOLTST, MILWAUKEE, WI",43.011264,-87.958409
"8910 N MICHELE ST,MKE","8910 N MICHELE ST, MILWAUKEE, WI",43.179826,-88.029658
"2273 S HOWELL AV,MKE","2273 S HOWELL AV, MILWAUKEE, WI",43.003104,-87.90498000000002
"6829 N 76TH ST,MKE","6829 N 76TH ST, MILWAUKEE, WI",43.141781,-88.005977
"2701 W WELLS ST,MKE","2701 W WELLS ST, MILWAUKEE, WI",43.040419,-87.94770799999998
"4850 N 64TH ST,MKE","4850 N 64TH ST, MILWAUKEE, WI",43.105998,-87.991214
"3287 N 46TH ST,MKE","3287 N 46TH ST, MILWAUKEE, WI",43.078879,-87.971215
"908 E CONCORDIA AV,MKE","908 E CONCORDIA AV, MILWAUKEE, WI",43.078485,-87.899741
"7586 N TEUTONIA AV,MKE","7586 N TEUTONIA AV, MILWAUKEE, WI",43.155523,-87.95824499999998
"321 N BROADWAY,MKE","321 N BROADWAY, MILWAUKEE, WI",43.034345,-87.907641
"E BUFFALO ST / N BROADWAY,MKE","E BUFFALO ST & N BROADWAY, MILWAUKEE, WI",43.033839,-87.90726
"3177 N 16TH ST,MKE","3177 N 16TH ST, MILWAUKEE, WI",43.076644,-87.931416
"2765 S 57TH ST,MKE","2765 S 57TH ST, MILWAUKEE, WI",42.993882,-87.985314
"1312 S 35TH ST,MKE","1312 S 35TH ST, MILWAUKEE, WI",43.017378,-87.95723100000002
"5715 W HAMPTON AV,MKE","5715 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409
"2564 N 36TH ST,MKE","2564 N 36TH ST, MILWAUKEE, WI",43.065436,-87.95850300000002
"E KENWOOD BL / N OAKLAND AV,MKE","E KENWOOD BL & N OAKLAND AV, MILWAUKEE, WI",43.011264,-87.958409
"W HAMPTON AV / W APPLETON AV,MKE","W HAMPTAV & W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"1408 W ARTHUR AV,MKE","1408 W ARTHUR AV, MILWAUKEE, WI",42.99946,-87.930239
"3132 N BUFFUM ST,MKE","3132 N BUFFUM ST, MILWAUKEE, WI",43.075548,-87.906008
"5131 W CENTER ST,MKE","5131 W CENTER ST, MILWAUKEE, WI",43.067822,-87.977811
"4812 N 32ND ST,MKE","4812 N 32ND ST, MILWAUKEE, WI",43.104773,-87.952774
"6230 W LOCUST ST,MKE","6230 W LOCUST ST, MILWAUKEE, WI",43.071964,-87.990526
"750 E OKLAHOMA AV,MKE","750 E OKLAHOMA AV, MILWAUKEE, WI",42.98845900000001,-87.900109
"724 S LAYTON BL,MKE","724 S LAYTBL, MILWAUKEE, WI",43.011264,-87.958409
"4741 W HAMPTON AV,MKE","4741 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409
"321 N 29TH ST,MKE","321 N 29TH ST, MILWAUKEE, WI",43.03418900000001,-87.950692
"4511 N TEUTONIA AV,MKE","4511 N TEUTONIA AV, MILWAUKEE, WI",43.099144,-87.944194
"1234 N ASTOR ST,MKE","1234 N ASTOR ST, MILWAUKEE, WI",43.046624,-87.899253
"2635 S PINE AV,MKE","2635 S PINE AV, MILWAUKEE, WI",42.996376,-87.89943000000002
"2025 N COMMERCE ST,MKE","2025 N COMMERCE ST, MILWAUKEE, WI",43.057775,-87.90030300000002
"1425 W BURNHAM ST,MKE","1425 W BURNHAM ST, MILWAUKEE, WI",43.009823,-87.929855
"2425 W KILBOURN AV,MKE","2425 W KILBOURN AV, MILWAUKEE, WI",43.041471,-87.94335500000004
"2011 N 1ST ST,MKE","2011 N 1ST ST, MILWAUKEE, WI",43.056861,-87.911552
"5900 W CENTER ST,MKE","5900 W CENTER ST, MILWAUKEE, WI",43.067881,-87.9869
"4732 N 37TH ST,MKE","4732 N 37TH ST, MILWAUKEE, WI",43.103277,-87.958727
3035 W LISBON AVE,"3035 W LISBAVE, MILWAUKEE, WI",43.011264,-87.958409
"1230 W MONTANA ST,MKE","1230 W MONTANA ST, MILWAUKEE, WI",42.993819,-87.92809399999999
"3100-BLK S BURRELL ST,MKE","3100- S BURRELL ST, MILWAUKEE, WI",42.988436,-87.908125
"N 51ST BL / W COURTLAND AV,MKE","N 51ST BL & W COURTLAND AV, MILWAUKEE, WI",43.103163,-87.976744
"2611 N HOLTON ST,MKE","2611 N HOLTST, MILWAUKEE, WI",43.011264,-87.958409
"6037 N 62ND ST,MKE","6037 N 62ND ST, MILWAUKEE, WI",43.12759000000001,-87.988474
"2517 W ATKINSON AV,MKE","2517 W ATKINSAV, MILWAUKEE, WI",43.09563,-87.94511800000002
"1827 W CLEVELAND AV,MKE","1827 W CLEVELAND AV, MILWAUKEE, WI",42.995454,-87.93673100000002
"3126 N 11TH ST,MKE","3126 N 11TH ST, MILWAUKEE, WI",43.075552,-87.92455799999998
"829 W HISTORIC MITCHELL ST,MKE","829 W HISTORIC MITCHELL ST, MILWAUKEE, WI",43.012023,-87.9221
"E CONCORDIA AV / N HOLTON ST,MKE","E CONCORDIA AVE & N HOLTST, MILWAUKEE, WI",43.078389,-87.903545
"2732 W KILBOURN AV,MKE","2732 W KILBOURN AV, MILWAUKEE, WI",43.041843,-87.948611
"5542 N 34TH ST,MKE","5542 N 34TH ST, MILWAUKEE, WI",43.118322,-87.954624
6798 W APPLETON AV,"6798 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"4926 N 50TH ST,MKE","4926 N 50TH ST, MILWAUKEE, WI",43.107144,-87.974695
"5923 N 79TH ST,MKE","5923 N 79TH ST, MILWAUKEE, WI",43.125446,-88.009856
"S LAYTON BL / W EVERGREEN LA,MKE","S LAYTBL & W EVERGREEN LA, MILWAUKEE, WI",43.011264,-87.958409
"3633 S 19TH ST,MKE","3633 S 19TH ST, MILWAUKEE, WI",42.978403,-87.93775600000002
5249 W BURLIEGH,"5249 W BURLIEGH, MILWAUKEE, WI",43.075128,-87.979014
"4440 N 41ST ST,MKE","4440 N 41ST ST, MILWAUKEE, WI",43.098051,-87.963557
"4873 N 56TH ST,MKE","4873 N 56TH ST, MILWAUKEE, WI",43.106338,-87.982849
"4122 W LISBON AV,MKE","4122 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409
"2185 S MUSKEGO AV,MKE","2185 S MUSKEGO AV, MILWAUKEE, WI",43.004986,-87.943402
"2550 N BREMEN ST,MKE","2550 N BREMEN ST, MILWAUKEE, WI",43.064932,-87.899956
"S 60TH ST / W HOWARD AV,MKE","S 60TH ST & W HOWARD AV, MILWAUKEE, WI",42.973897,-87.98798199999996
5700 W CAPITOL DR,"5700 W CAPITOL DR, MILWAUKEE, WI",43.091323,-87.98462099999998
"2867 W ATKINSON AV,MKE","2867 W ATKINSAV, MILWAUKEE, WI",43.098382,-87.94880699999999
"1037 S CESAR E CHAVEZ DR,MKE","1037 S CESAR E CHAVEZ DR, MILWAUKEE, WI",43.020305,-87.933328
"1001 N HAWLEY RD,MKE","1001 N HAWLEY RD, MILWAUKEE, WI",43.041444,-87.98280799999998
"8121 W BENDER AV,MKE","8121 W BENDER AV, MILWAUKEE, WI",43.132032,-88.01233
2848 W KILBOURN,"2848 W KILBOURN, MILWAUKEE, WI",43.041845,-87.950424
"3800 W SILVER SPRING DR,MKE","3800 W SILVER SPRING DR, MILWAUKEE, WI",43.119033,-87.959907
"5257 N 49TH ST,MKE","5257 N 49TH ST, MILWAUKEE, WI",43.11323400000001,-87.974125
"3796 S ATHENS ST,MKE","3796 S ATHENS ST, MILWAUKEE, WI",42.975189,-88.015578
"1832 S 18TH ST,MKE","1832 S 18TH ST, MILWAUKEE, WI",43.010437,-87.93496800000001
5330 W VLIET ST,"5330 W VLIET ST, MILWAUKEE, WI",43.049471,-87.980766
"N MARTIN L KING JR DR / W GARFIELD AV,MKE","N DOCTOR M.L.K. DR & W GARFIELD AV, MILWAUKEE, WI",43.011264,-87.958409
"S 37TH ST / W NATIONAL AV,MKE","S 37TH ST & W NATIONAL AV, MILWAUKEE, WI",43.021461,-87.960059
"3327 N 11TH ST,MKE","3327 N 11TH ST, MILWAUKEE, WI",43.079508,-87.92515300000002
"1100 W GARFIELD AV,MKE","1100 W GARFIELD AV, MILWAUKEE, WI",43.059524,-87.925843
"E LOCUST ST / N HACKETT AV,MKE","E LOCUST ST & N HACKETT AV, MILWAUKEE, WI",43.070979,-87.876826
"3250 N 1ST ST,MKE","3250 N 1ST ST, MILWAUKEE, WI",43.077409,-87.910923
"3622 W MAPLE ST,MKE","3622 W MAPLE ST, MILWAUKEE, WI",43.0114,-87.959591
"1069 W ARMOUR AV,MKE","1069 W ARMOUR AV, MILWAUKEE, WI",42.961535,-87.925552
"3027 N 2ND ST,MKE","3027 N 2ND ST, MILWAUKEE, WI",43.07358,-87.91284300000002
"326 W STATE ST,MKE","326 W STATE ST, MILWAUKEE, WI",43.043158,-87.915311
"1312 S 8TH ST,MKE","1312 S 8TH ST, MILWAUKEE, WI",43.01794500000001,-87.92095
"1735 N 35TH ST,MKE","1735 N 35TH ST, MILWAUKEE, WI",43.053539,-87.957852
"3332 N 51ST BL,MKE","3332 N 51ST BL, MILWAUKEE, WI",43.079851,-87.97710500000002
"5600 W LISBON AV,MKE","5600 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409
"5221 N 62ND ST,MKE","5221 N 62ND ST, MILWAUKEE, WI",43.112598,-87.98893299999996
"166 S 63RD ST,MKE","166 S 63RD ST, MILWAUKEE, WI",43.029938,-87.990765
"S 9TH ST / W HISTORIC MITCHELL ST,MKE","S 9TH ST & W HISTORIC MITCHELL ST, MILWAUKEE, WI",43.012293,-87.9227
"1200-BLK S CESAR E CHAVEZ DR,MKE","1200- S CESAR E CHAVEZ DR, MILWAUKEE, WI",43.019245,-87.933004
"4211 W LISBON AV,MKE","4211 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409
"2126 N 12TH ST,MKE","2126 N 12TH ST, MILWAUKEE, WI",43.05848,-87.926803
"1333 N 35TH ST,MKE","1333 N 35TH ST, MILWAUKEE, WI",43.04788,-87.957962
"5375 S 24TH ST,MKE","5375 S 24TH ST, MILWAUKEE, WI",42.946907,-87.9455
2624 W LISBON AVE,"2624 W LISBAVE, MILWAUKEE, WI",43.011264,-87.958409
7025 W MAIN,"7025 W MAIN, MILWAUKEE, WI",43.02532,-88.001357
5000 W CHAMBERS,"5000 W CHAMBERS, MILWAUKEE, WI",43.074293,-87.97593499999998
"6469 N 106TH ST,MKE","6469 N 106TH ST, MILWAUKEE, WI",43.135852,-88.044162
"1900 W NORTH AV,MKE","1900 W NORTH AV, MILWAUKEE, WI",43.060781,-87.936596
"4240 W SILVER SPRING DR,MKE","4240 W SILVER SPRING DR, MILWAUKEE, WI",43.119765,-87.96585300000002
"S 7TH ST / W BECHER ST,MKE","S 7TH ST & W BECHER ST, MILWAUKEE, WI",43.00647,-87.920028
"4498 W NATIONAL AV,MKE","4498 W NATIONAL AV, MILWAUKEE, WI",43.020684,-87.970449
"4426 W CAPITOL DR,MKE","4426 W CAPITOL DR, MILWAUKEE, WI",43.090158,-87.969312
"2110 N 33RD ST,MKE","2110 N 33RD ST, MILWAUKEE, WI",43.058198,-87.954737
"3365 S 58TH ST,MKE","3365 S 58TH ST, MILWAUKEE, WI",42.983367,-87.986773
"W MORGAN AV / S 76TH ST,MKE","W MORGAN AVE & S 76TH ST, MILWAUKEE, WI",42.981015,-88.007809
1500 W MEINECKE AVE,"1500 W MEINECKE AVE, MILWAUKEE, WI",43.062081,-87.931405
1515 W NORTH AVE,"1515 W NORTH AVE, MILWAUKEE, WI",43.060137,-87.93180600000002
1600W NORTH AVE,"1600W NORTH AVE, MILWAUKEE, WI",43.060289,-87.932672
"320 E MENOMONEE ST,MKE","320 E MENOMONEE ST, MILWAUKEE, WI",43.031927,-87.906044
"6836 W APPLETON AV,MKE","6836 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409
"2033 S 17TH ST,MKE","2033 S 17TH ST, MILWAUKEE, WI",43.007596,-87.934577
"6713 W FAIRVIEW AV,MKE","6713 W FAIRVIEW AV, MILWAUKEE, WI",43.03113,-87.996575
"E MICHIGAN ST / N CASS ST,MKE","E MICHIGAN ST & N CASS ST, MILWAUKEE, WI",43.037827,-87.901375
2300 N TETUONIA AVE,"2300 N TETUONIA AVE, MILWAUKEE, WI",43.060608,-87.927782
"11840 W HAMPTON AV,MKE","11840 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409
2378 N TEUTONIA AVE,"2378 N TEUTONIA AVE, MILWAUKEE, WI",43.061988,-87.928213
