Location,Cleaned Location,Latitude,Longitude,Error
4527 W LISBON AVE,"4527 W LISBAVE, MILWAUKEE, WI",43.011264,-87.958409,False
"5639 N 95TH ST,MKE","5639 N 95TH ST, MILWAUKEE, WI",43.120352,-88.031127,False
SERVITE AND 76TH,"SERVITE AND 76TH, MILWAUKEE, WI",43.170589,-88.004536,False
"N 22ND ST / W CONCORDIA AV,MKE","N 22ND ST & W CONCORDIA AV, MILWAUKEE, WI",43.078699,-87.939756,False
"1748 S 3RD ST,MKE","1748 S 3RD ST, MILWAUKEE, WI",43.01117,-87.913602,False
"6931 W SHERIDAN AV,MKE","6931 W SHERIDAN AV, MILWAUKEE, WI",43.118261,-87.99823,False
"3200 W LISBON AV,MKE","3200 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409,False
"2807 N 87TH ST,MKE","2807 N 87TH ST, MILWAUKEE, WI",43.069981,-88.021552,False
"E KENWOOD BL / N LAKE DR,MKE","E KENWOOD BL & N LAKE DR, MILWAUKEE, WI",43.011264,-87.958409,False
"4597 N 60TH ST,MKE","4597 N 60TH ST, MILWAUKEE, WI",43.101164,-87.98702800000002,False
"N 35TH ST / W PARK HILL AV,MKE","N 35TH ST & W PARK HILL AV, MILWAUKEE, WI",43.032677,-87.95774,False
"2522 N 5TH ST,MKE","2522 N 5TH ST, MILWAUKEE, WI",43.064505,-87.91654100000002,False
"3541 N 23RD ST,MKE","3541 N 23RD ST, MILWAUKEE, WI",43.083399,-87.941295,False
"S 28TH ST / W SCOTT ST,MKE","S 28TH ST & W SCOTT ST, MILWAUKEE, WI",43.019069,-87.949106,False
76TH/SERVITE,"76TH&SERVITE, MILWAUKEE, WI",43.011264,-87.958409,False
"2720 W GREENFIELD AV,MKE","2720 W GREENFIELD AV, MILWAUKEE, WI",43.017187,-87.948515,False
"2750 W WELLS ST,MKE","2750 W WELLS ST, MILWAUKEE, WI",43.040421,-87.948258,False
"8000 W GOOD HOPE RD,MKE","8000 W GOOD HOPE RD, MILWAUKEE, WI",43.149882,-88.011601,False
"1212 S LAYTON BL,MKE","1212 S LAYTBL, MILWAUKEE, WI",43.011264,-87.958409,False
10676 W DAPHNIEST,"10676 W DAPHNIEST, MILWAUKEE, WI",43.011264,-87.958409,False
3901 W VLIET ST,"3901 W VLIET ST, MILWAUKEE, WI",43.048474,-87.962389,False
"1744 S 26TH ST,MKE","1744 S 26TH ST, MILWAUKEE, WI",43.01146,-87.946139,False
"376 E CAPITOL DR,MKE","376 E CAPITOL DR, MILWAUKEE, WI",43.089395,-87.90645699999997,False
"4650 W HAMPTON AV,MKE","4650 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"6821 W CONGRESS ST,MKE","6821 W CONGRESS ST, MILWAUKEE, WI",43.096955,-87.997688,False
"525 W LINCOLN AV,MKE","525 W LINCOLN AV, MILWAUKEE, WI",43.002533,-87.917535,False
"2469 W AUER AV,MKE","2469 W AUER AV, MILWAUKEE, WI",43.07673,-87.944063,False
"6819 W CAPITOL DR,MKE","6819 W CAPITOL DR, MILWAUKEE, WI",43.089793,-87.997225,False
"5008 N 35TH ST,MKE","5008 N 35TH ST, MILWAUKEE, WI",43.108606,-87.955489,False
"2228 S 36TH ST,MKE","2228 S 36TH ST, MILWAUKEE, WI",43.004087,-87.958648,False
"7600 W SILVER SPRING DR,MKE","7600 W SILVER SPRING DR, MILWAUKEE, WI",43.119374,-88.005996,False
"N 39TH ST / W CHAMBERS ST,MKE","N 39TH ST & W CHAMBERS ST, MILWAUKEE, WI",43.073364,-87.962117,False
LINCOLN/16TH-27TH ST,"LINCOLN&16TH-27TH ST, MILWAUKEE, WI",43.011264,-87.958409,False
"2612 S 69TH ST,MKE","2612 S 69TH ST, MILWAUKEE, WI",42.997035,-87.998659,False
"4547 N 84TH ST,MKE","4547 N 84TH ST, MILWAUKEE, WI",43.100309,-88.01762099999998,False
"S LAYTON BL / W SCOTT ST,MKE","S LAYTBL & W SCOTT ST, MILWAUKEE, WI",43.011264,-87.958409,False
"8418 N 111TH ST,MKE","8418 N 111TH ST, MILWAUKEE, WI",43.170652,-88.04839,False
"8871 N SWAN RD,MKE","8871 N SWAN RD, MILWAUKEE, WI",43.180615,-88.02644699999998,False
"2959 S 43RD ST,MKE","2959 S 43RD ST, MILWAUKEE, WI",42.990697,-87.968187,False
"5424 N 20TH ST,MKE","5424 N 20TH ST, MILWAUKEE, WI",43.11587700000001,-87.936146,False
"5714 N 99TH ST,MKE","5714 N 99TH ST, MILWAUKEE, WI",43.121671,-88.03528299999998,False
"8000 W BURLEIGH ST,MKE","8000 W BURLEIGH ST, MILWAUKEE, WI",43.075587,-88.012451,False
"S 7TH ST / W ROGERS ST,MKE","S 7TH ST & W ROGERS ST, MILWAUKEE, WI",43.008294,-87.919989,False
"3105 N HOLTON ST,MKE","3105 N HOLTST, MILWAUKEE, WI",43.011264,-87.958409,False
"5708 N 99TH ST,MKE","5708 N 99TH ST, MILWAUKEE, WI",43.121541,-88.03529,False
"W JUNEAU AV / N 26TH ST,MKE","W JUNEAU AVE & N 26TH ST, MILWAUKEE, WI",43.044343,-87.94629499999998,False
"1942 N 17TH ST,MKE","1942 N 17TH ST, MILWAUKEE, WI",43.055412,-87.932875,False
"3111 W NATIONAL AV,MKE","3111 W NATIONAL AV, MILWAUKEE, WI",43.021543,-87.952949,False
"335 N HAWLEY RD,MKE","335 N HAWLEY RD, MILWAUKEE, WI",43.034875,-87.984989,False
"N 32ND ST / W NORTH AV,MKE","N 32ND ST & W NORTH AV, MILWAUKEE, WI",43.059235,-87.953952,False
"2548 N TEUTONIA AV,MKE","2548 N TEUTONIA AV, MILWAUKEE, WI",43.065106,-87.928453,False
"1800 N OAKLAND AV,MKE","1800 N OAKLAND AV, MILWAUKEE, WI",43.089365,-87.887112,False
"3451 N 92ND ST,MKE","3451 N 92ND ST, MILWAUKEE, WI",43.081663,-88.02791500000002,False
"7935 N 60TH ST,MKE","7935 N 60TH ST, MILWAUKEE, WI",43.161955,-87.985766,False
"5075 N 84TH ST,MKE","5075 N 84TH ST, MILWAUKEE, WI",43.110259,-88.016212,False
"N 40TH ST / W VLIET ST,MKE","N 40TH ST & W VLIET ST, MILWAUKEE, WI",43.04877000000001,-87.963573,False
"N 1ST ST / W CAPITOL DR,MKE","N 1ST ST & W CAPITOL DR, MILWAUKEE, WI",43.089272,-87.910572,False
"3937 W CHERRY ST,MKE","3937 W CHERRY ST, MILWAUKEE, WI",43.049936,-87.96298399999998,False
"8820 W DALLAS ST,MKE","8820 W DALLAS ST, MILWAUKEE, WI",43.14326,-88.021338,False
"6316 W EDEN PL,MKE","6316 W EDEN PL, MILWAUKEE, WI",42.980496,-87.992264,False
BURNHAM-35TH/42ND ST,"BURNHAM-35TH&42ND ST, MILWAUKEE, WI",43.010113,-87.95886899999998,False
"S CLEMENT AV / E MORGAN AV,MKE","S CLEMENT AVE & E MORGAN AV, MILWAUKEE, WI",42.981024,-87.894377,False
"1622 W NORTH AV,MKE","1622 W NORTH AV, MILWAUKEE, WI",43.060687,-87.933112,False
"2471 N 48TH ST,MKE","2471 N 48TH ST, MILWAUKEE, WI",43.064003,-87.974021,False
"625 N 38TH ST,MKE","625 N 38TH ST, MILWAUKEE, WI",43.037744,-87.961275,False
"N PALMER ST / E LOCUST ST,MKE","N PALMER ST & E LOCUST ST, MILWAUKEE, WI",43.071084,-87.909538,False
"3135 W REICHERT PL,MKE","3135 W REICHERT PL, MILWAUKEE, WI",43.119825,-87.952326,False
"1436 N 48TH ST,MKE","1436 N 48TH ST, MILWAUKEE, WI",43.049607,-87.973155,False
"5403 N LONG ISLAND DR,MKE","5403 N LONG ISLAND DR, MILWAUKEE, WI",43.115375,-87.937844,False
"3609 N 24TH PL,MKE","3609 N 24TH PL, MILWAUKEE, WI",43.083875,-87.943917,False
"N 40TH ST / W FOND DU LAC AV,MKE","N 40TH ST & W FOND DU LAC AV, MILWAUKEE, WI",43.07977,-87.963188,False
"1201 S 33RD ST,MKE","1201 S 33RD ST, MILWAUKEE, WI",43.018779,-87.955276,False
"4803 N 53RD ST,MKE","4803 N 53RD ST, MILWAUKEE, WI",43.10471,-87.979036,False
"E AUER AV / N BUFFUM ST,MKE","E AUER AVE & N BUFFUM ST, MILWAUKEE, WI",43.076588,-87.906403,False
"322 N 76TH ST,MKE","322 N 76TH ST, MILWAUKEE, WI",43.034422,-88.006804,False
"N FARWELL AV / E KENILWORTH PL,MKE","N FARWELL AVE & E KENILWORTH PL, MILWAUKEE, WI",43.059257,-87.886286,False
"N WATER ST / E WISCONSIN AV,MKE","N WATER ST & E WISCONSIN AV, MILWAUKEE, WI",43.038573,-87.90911700000002,False
"N 64TH ST / W CAPITOL DR,MKE","N 64TH ST & W CAPITOL DR, MILWAUKEE, WI",43.089959,-87.992063,False
"1337 W LOCUST ST,MKE","1337 W LOCUST ST, MILWAUKEE, WI",43.070886,-87.92833,False
"6814 W MILL RD,MKE","6814 W MILL RD, MILWAUKEE, WI",43.13438,-87.996712,False
"W CENTER ST / N 20TH ST,MKE","W CENTER ST & N 20TH ST, MILWAUKEE, WI",43.067797,-87.93748000000002,False
"N 1ST ST / E CAPITOL DR,MKE","N 1ST ST & E CAPITOL DR, MILWAUKEE, WI",43.089272,-87.910572,False
"3470 S 27TH ST,MKE","3470 S 27TH ST, MILWAUKEE, WI",42.981526,-87.947786,False
"6069 W APPLETON AV,MKE","6069 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409,False
"2476 N 49TH ST,MKE","2476 N 49TH ST, MILWAUKEE, WI",43.064133,-87.974558,False
"S 1ST ST / E LINCOLN AV,MKE","S 1ST ST & E LINCOLN AV, MILWAUKEE, WI",43.002867,-87.91132900000002,False
"1200 N 27TH ST,MKE","1200 N 27TH ST, MILWAUKEE, WI",43.045723,-87.947772,False
"N 12TH ST / W HIGHLAND AV,MKE","N 12TH ST & W HIGHLAND AV, MILWAUKEE, WI",43.044389,-87.927138,False
"728 E JUNEAU AV,MKE","728 E JUNEAU AV, MILWAUKEE, WI",43.045976,-87.90256600000002,False
"2611 N TEUTONIA AV,MKE","2611 N TEUTONIA AV, MILWAUKEE, WI",43.066099,-87.929261,False
"3335 W NATIONAL AV,MKE","3335 W NATIONAL AV, MILWAUKEE, WI",43.021394,-87.95614,False
HOUSE OF HARLEY,"HOUSE OF HARLEY, MILWAUKEE, WI",43.011264,-87.958409,False
"4623 N 56TH ST,MKE","4623 N 56TH ST, MILWAUKEE, WI",43.10136,-87.98277,False
"5454 N 57TH ST,MKE","5454 N 57TH ST, MILWAUKEE, WI",43.116845,-87.98321800000002,False
2571 N 36TH ST,"2571 N 36TH ST, MILWAUKEE, WI",43.065786,-87.95889100000002,False
"1111 N VEL R PHILLIPS AV,MKE","1111 N VEL R PHILLIPS AV, MILWAUKEE, WI",43.011264,-87.958409,False
"4909 N 39TH ST,MKE","4909 N 39TH ST, MILWAUKEE, WI",43.1072,-87.961751,False
"2833 S CALIFORNIA ST,MKE","2833 S CALIFORNIA ST, MILWAUKEE, WI",42.99296500000001,-87.893427,False
"9420 W CAPITOL DR,MKE","9420 W CAPITOL DR, MILWAUKEE, WI",43.09023300000001,-88.030948,False
"251 E HAMPTON AV,MKE","251 E HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"6700 N 74TH ST,MKE","6700 N 74TH ST, MILWAUKEE, WI",43.139642,-88.003309,False
"4623 N 31ST ST,MKE","4623 N 31ST ST, MILWAUKEE, WI",43.101419,-87.952025,False
"E JUNEAU AV / N ASTOR ST,MKE","E JUNEAU AVE & N ASTOR ST, MILWAUKEE, WI",43.045699,-87.899739,False
"3603 S 88TH ST,MKE","3603 S 88TH ST, MILWAUKEE, WI",42.978987,-88.02296700000002,False
"1335 W CENTER ST,MKE","1335 W CENTER ST, MILWAUKEE, WI",43.067528,-87.92854399999997,False
"4355 N 27TH ST,MKE","4355 N 27TH ST, MILWAUKEE, WI",43.09644,-87.947179,False
"4700 N 76TH ST,MKE","4700 N 76TH ST, MILWAUKEE, WI",43.103234,-88.006426,False
"3045 N 60TH ST,MKE","3045 N 60TH ST, MILWAUKEE, WI",43.074537,-87.987647,False
"N 47TH ST / W BURLEIGH ST,MKE","N 47TH ST & W BURLEIGH ST, MILWAUKEE, WI",43.073426,-87.97234399999998,False
"9729 W LISBON AV,MKE","9729 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409,False
"N 72ND ST / W BOBOLINK AV,MKE","N 72ND ST & W BOBOLINK AV, MILWAUKEE, WI",43.124977,-88.000951,False
"430 E BRUCE ST,MKE","430 E BRUCE ST, MILWAUKEE, WI",43.025394,-87.906097,False
"2708 W STATE ST,MKE","2708 W STATE ST, MILWAUKEE, WI",43.043547,-87.947917,False
"2836 N 9TH ST,MKE","2836 N 9TH ST, MILWAUKEE, WI",43.07027100000001,-87.922225,False
"S 36TH ST / W NATIONAL AV,MKE","S 36TH ST & W NATIONAL AV, MILWAUKEE, WI",43.021529,-87.958892,False
"N 49TH ST / W CENTER ST,MKE","N 49TH ST & W CENTER ST, MILWAUKEE, WI",43.067951,-87.974941,False
"2400 W LINCOLN AV,MKE","2400 W LINCOLN AV, MILWAUKEE, WI",43.003525,-87.94453299999998,False
"2668 N 41ST ST,MKE","2668 N 41ST ST, MILWAUKEE, WI",43.067527,-87.964115,False
"4363 N 27TH ST,MKE","4363 N 27TH ST, MILWAUKEE, WI",43.09667,-87.947175,False
"720 S 23RD ST,MKE","720 S 23RD ST, MILWAUKEE, WI",43.023665,-87.941755,False
"4565 N GREEN BAY AV,MKE","4565 N GREEN BAY AV, MILWAUKEE, WI",43.099891,-87.93081,False
6681 N TEUTONIA AVE,"6681 N TEUTONIA AVE, MILWAUKEE, WI",43.139417,-87.954301,False
"1045 S 21ST ST,MKE","1045 S 21ST ST, MILWAUKEE, WI",43.020684,-87.939626,False
"S 9TH ST / W WASHINGTON ST,MKE","S 9TH ST & W WASHINGTST, MILWAUKEE, WI",43.020136,-87.922533,False
"6681 N TEUTONIA AV,MKE","6681 N TEUTONIA AV, MILWAUKEE, WI",43.139417,-87.954301,False
"5940 W BLUE MOUND RD,MKE","5940 W BLUE MOUND RD, MILWAUKEE, WI",43.03677800000001,-87.987011,False
"3112 W GLENDALE AV,MKE","3112 W GLENDALE AV, MILWAUKEE, WI",43.101102,-87.952143,False
"2221 W NATIONAL AV,MKE","2221 W NATIONAL AV, MILWAUKEE, WI",43.022229,-87.941505,False
"2438 N 40TH ST,MKE","2438 N 40TH ST, MILWAUKEE, WI",43.063339,-87.96300699999998,False
"S 16TH ST / W OKLAHOMA AV,MKE","S 16TH ST & W OKLAHOMA AV, MILWAUKEE, WI",42.988332,-87.933836,False
"9025 N 76TH ST,MKE","9025 N 76TH ST, MILWAUKEE, WI",43.181714,-88.00466899999998,False
"2514 S LOGAN AV,MKE","2514 S LOGAN AV, MILWAUKEE, WI",42.999128000000006,-87.89626899999998,False
"N 6TH ST / W GARFIELD AV,MKE","N 6TH ST & W GARFIELD AV, MILWAUKEE, WI",43.05911500000001,-87.9185,False
"1141 E HOWARD AV,MKE","1141 E HOWARD AV, MILWAUKEE, WI",42.973401,-87.894477,False
"315 N PLANKINTON AV,MKE","315 N PLANKINTAV, MILWAUKEE, WI",43.034169,-87.91226,False
"1102 W WALNUT ST,MKE","1102 W WALNUT ST, MILWAUKEE, WI",43.052755,-87.925586,False
"2204 E OKLAHOMA AV,MKE","2204 E OKLAHOMA AV, MILWAUKEE, WI",42.988443,-87.882413,False
"10500 W SILVER SPRING DR,MKE","10500 W SILVER SPRING DR, MILWAUKEE, WI",43.119964,-88.043538,False
"S 10TH ST / W NATIONAL AV,MKE","S 10TH ST & W NATIONAL AV, MILWAUKEE, WI",43.023215,-87.923941,False
"W APPLETON AV / W CENTER ST,MKE","W APPLETAV & W CENTER ST, MILWAUKEE, WI",43.011264,-87.958409,False
"3718 W WISCONSIN AV,MKE","3718 W WISCONSIN AV, MILWAUKEE, WI",43.03890300000001,-87.960127,False
"5301 N 60TH ST,MKE","5301 N 60TH ST, MILWAUKEE, WI",43.113955,-87.98647700000002,False
"3031 N 36TH ST,MKE","3031 N 36TH ST, MILWAUKEE, WI",43.07405,-87.958786,False
"5276 N 38TH ST,MKE","5276 N 38TH ST, MILWAUKEE, WI",43.113618,-87.959597,False
"3012 W GALENA ST,MKE","3012 W GALENA ST, MILWAUKEE, WI",43.051678,-87.951767,False
"1220 W VLIET ST,MKE","1220 W VLIET ST, MILWAUKEE, WI",43.049233,-87.92811400000002,False
"2635 S KINNICKINNIC AV,MKE","2635 S KINNICKINNIC AV, MILWAUKEE, WI",42.996821,-87.898771,False
"2235 N 24TH PL,MKE","2235 N 24TH PL, MILWAUKEE, WI",43.05993,-87.944096,False
"1226 S 11TH ST,MKE","1226 S 11TH ST, MILWAUKEE, WI",43.018829,-87.9252,False
"2661 N 48TH ST,MKE","2661 N 48TH ST, MILWAUKEE, WI",43.067432,-87.973972,False
"2923 W NATIONAL AV,MKE","2923 W NATIONAL AV, MILWAUKEE, WI",43.021689,-87.950948,False
"300 S BARCLAY ST,MKE","300 S S BARCLAY ST, MILWAUKEE, WI",43.027842,-87.909287,False
"2 S BREWERS WA,MKE","2 S BREWERS WA, MILWAUKEE, WI",43.011264,-87.958409,False
"6600 W MILL RD,MKE","6600 W MILL RD, MILWAUKEE, WI",43.13417800000001,-87.9934,False
"1611 S UNION ST,MKE","1611 S UNIST, MILWAUKEE, WI",43.011264,-87.958409,False
"6205 N 84TH ST,MKE","6205 N 84TH ST, MILWAUKEE, WI",43.130809,-88.016001,False
"3307 N 77TH ST,MKE","3307 N 77TH ST, MILWAUKEE, WI",43.079103,-88.0088,False
"2400 N 14TH ST,MKE","2400 N 14TH ST, MILWAUKEE, WI",43.062431,-87.93005500000002,False
"8620 W BURLEIGH ST,MKE","8620 W BURLEIGH ST, MILWAUKEE, WI",43.075462,-88.02067199999998,False
"N 75TH ST / W CONGRESS ST,MKE","N 75TH ST & W CONGRESS ST, MILWAUKEE, WI",43.097214,-88.005628,False
"850 N 9TH ST,MKE","850 N 9TH ST, MILWAUKEE, WI",43.040678,-87.923071,False
"3001 S 20TH ST,MKE","3001 S 20TH ST, MILWAUKEE, WI",42.989907,-87.938625,False
"2332 W BROWN ST,MKE","2332 W BROWN ST, MILWAUKEE, WI",43.05655,-87.94240500000002,False
"111 E MICHIGAN ST,MKE","111 E MICHIGAN ST, MILWAUKEE, WI",43.036743,-87.909192,False
"N 15TH ST / W HADLEY ST,MKE","N 15TH ST & W HADLEY ST, MILWAUKEE, WI",43.069547,-87.93127199999998,False
"3773 N 58TH BL,MKE","3773 N 58TH BL, MILWAUKEE, WI",43.086019,-87.985956,False
"100 W VIRGINIA ST,MKE","100 W VIRGINIA ST, MILWAUKEE, WI",43.027012,-87.911556,False
"4000 N RICHARDS ST,MKE","4000 N RICHARDS ST, MILWAUKEE, WI",43.089105,-87.907285,False
"S 35TH ST / W SCOTT ST,MKE","S 35TH ST & W SCOTT ST, MILWAUKEE, WI",43.019021,-87.957717,False
"2610 W JUNEAU AV,MKE","2610 W JUNEAU AV, MILWAUKEE, WI",43.046117,-87.946675,False
"1912 W ROGERS ST,MKE","1912 W ROGERS ST, MILWAUKEE, WI",43.008676,-87.93714,False
"4063 N 18TH ST,MKE","4063 N 18TH ST, MILWAUKEE, WI",43.090972,-87.93345500000002,False
"1729 S 24TH ST,MKE","1729 S 24TH ST, MILWAUKEE, WI",43.011782,-87.944013,False
"7265 N TEUTONIA AV,MKE","7265 N TEUTONIA AV, MILWAUKEE, WI",43.149767,-87.95744499999998,False
"4230 W ORCHARD ST,MKE","4230 W ORCHARD ST, MILWAUKEE, WI",43.016093,-87.966749,False
"1300-BLK W DAKOTA ST,MKE","1300- W DAKOTA ST, MILWAUKEE, WI",42.991781,-87.92871099999998,False
"N VAN BUREN ST / E MICHIGAN ST,MKE","N VAN BUREN ST & E MICHIGAN ST, MILWAUKEE, WI",43.037738,-87.902619,False
"1314 S 1ST ST,MKE","1314 S 1ST ST, MILWAUKEE, WI",43.017505,-87.9103,False
"5021 S 13TH ST,MKE","5021 S 13TH ST, MILWAUKEE, WI",42.953287,-87.929689,False
"3358 N 3RD ST,MKE","3358 N 3RD ST, MILWAUKEE, WI",43.080176,-87.913328,False
"2727 N PIERCE ST,MKE","2727 N PIERCE ST, MILWAUKEE, WI",43.068147,-87.90309599999998,False
"3526 N 10TH ST,MKE","3526 N 10TH ST, MILWAUKEE, WI",43.082263,-87.923153,False
"4604 W BURLEIGH ST,MKE","4604 W BURLEIGH ST, MILWAUKEE, WI",43.075464,-87.97129,False
"2013 S 37TH ST,MKE","2013 S 37TH ST, MILWAUKEE, WI",43.006466,-87.961221,False
"N 26TH ST / W HIGHLAND AV,MKE","N 26TH ST & W HIGHLAND AV, MILWAUKEE, WI",43.044343,-87.94629499999998,False
"2463 N TEUTONIA AV,MKE","2463 N TEUTONIA AV, MILWAUKEE, WI",43.063583,-87.929017,False
"S 6TH ST / W ROSEDALE AV,MKE","S 6TH ST & W ROSEDALE AV, MILWAUKEE, WI",42.994419,-87.918786,False
"S 13TH ST / W GREENFIELD AV,MKE","S 13TH ST & W GREENFIELD AV, MILWAUKEE, WI",43.017038,-87.927938,False
"820 N PLANKINTON AV,MKE","820 N PLANKINTAV, MILWAUKEE, WI",43.040644,-87.912302,False
"5328 N 91ST ST,MKE","5328 N 91ST ST, MILWAUKEE, WI",43.1147,-88.025328,False
"5000 W HAMPTON AV,MKE","5000 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"W GOOD HOPE RD / N 60TH ST,MKE","W GOOD HOPE RD & N 60TH ST, MILWAUKEE, WI",43.148541,-87.985427,False
"200 N 44TH ST,MKE","200 N 44TH ST, MILWAUKEE, WI",43.03171,-87.966614,False
"1455 W MEINECKE AV,MKE","1455 W MEINECKE AV, MILWAUKEE, WI",43.06244,-87.93066999999998,False
"2407 W NORTH AV,MKE","2407 W NORTH AV, MILWAUKEE, WI",43.060102,-87.943147,False
"201 E CAPITOL DR,MKE","201 E CAPITOL DR, MILWAUKEE, WI",43.08879500000001,-87.909248,False
"751 N 6TH ST,MKE","751 N 6TH ST, MILWAUKEE, WI",43.039518,-87.919115,False
"3367 S 53RD ST,MKE","3367 S 53RD ST, MILWAUKEE, WI",42.983245,-87.98060500000003,False
"4400 W BURLEIGH ST,MKE","4400 W BURLEIGH ST, MILWAUKEE, WI",43.07505,-87.968682,False
"2416 W GARFIELD AV,MKE","2416 W GARFIELD AV, MILWAUKEE, WI",43.059393,-87.943164,False
"3382 N 29TH ST,MKE","3382 N 29TH ST, MILWAUKEE, WI",43.080901,-87.94922700000002,False
"1717 W MITCHELL ST,MKE","1717 W MITCHELL ST, MILWAUKEE, WI",43.012074,-87.934859,False
"2031 S MUSKEGO AV,MKE","2031 S MUSKEGO AV, MILWAUKEE, WI",43.00785,-87.941929,False
"2805 W NORTH AV,MKE","2805 W NORTH AV, MILWAUKEE, WI",43.060336,-87.948858,False
3811 W LINCOLN AV,"3811 W LINCOLN AV, MILWAUKEE, WI",43.001475,-87.963824,False
"3200-BLK N 40TH ST,MKE","3200- N 40TH ST, MILWAUKEE, WI",43.076852,-87.963224,False
"3743 W FREDERICA PL,MKE","3743 W FREDERICA PL, MILWAUKEE, WI",43.019576,-87.961248,False
"3737 N 56TH ST,MKE","3737 N 56TH ST, MILWAUKEE, WI",43.085279,-87.983488,False
"N 27TH ST / W GALENA ST,MKE","N 27TH ST & W GALENA ST, MILWAUKEE, WI",43.051412,-87.94775,False
"N 40TH ST / W CONCORDIA AV,MKE","N 40TH ST & W CONCORDIA AV, MILWAUKEE, WI",43.079119,-87.963197,False
"303 E OKLAHOMA AV,MKE","303 E OKLAHOMA AV, MILWAUKEE, WI",42.98802,-87.90658499999998,False
"9910 W CARMEN AV,MKE","9910 W CARMEN AV, MILWAUKEE, WI",43.123481,-88.036408,False
"N 70TH ST / W CAPITOL DR,MKE","N 70TH ST & W CAPITOL DR, MILWAUKEE, WI",43.089939,-87.999448,False
"11800 W BROWN DEER RD,MKE","11800 W BROWN DEER RD, MILWAUKEE, WI",43.179489,-88.05814699999998,False
"3878 N 27TH ST,MKE","3878 N 27TH ST, MILWAUKEE, WI",43.08791,-87.946602,False
"1031 S 1ST ST,MKE","1031 S 1ST ST, MILWAUKEE, WI",43.020402,-87.911466,False
"1569 W WINDLAKE AV,MKE","1569 W WINDLAKE AV, MILWAUKEE, WI",43.000371,-87.93259499999998,False
"N 57TH ST / W SILVER SPRING DR,MKE","N 57TH ST & W SILVER SPRING DR, MILWAUKEE, WI",43.119329,-87.983612,False
"S 13TH ST / W WINDLAKE AV,MKE","S 13TH ST & W WINDLAKE AV, MILWAUKEE, WI",43.00447,-87.928409,False
"3259 N 14TH ST,MKE","3259 N 14TH ST, MILWAUKEE, WI",43.078143,-87.928899,False
"1020 W HISTORIC MITCHELL ST,MKE","1020 W HISTORIC MITCHELL ST, MILWAUKEE, WI",43.012975,-87.924927,False
"1032 W BURLEIGH ST,MKE","1032 W BURLEIGH ST, MILWAUKEE, WI",43.075141,-87.924695,False
"510 E OGDEN AV,MKE","510 E OGDEN AV, MILWAUKEE, WI",43.048309,-87.905895,False
"2843 N 26TH ST,MKE","2843 N 26TH ST, MILWAUKEE, WI",43.070664,-87.946377,False
"7410 W SILVER SPRING DR,MKE","7410 W SILVER SPRING DR, MILWAUKEE, WI",43.119909,-88.003775,False
"5600 W NORTH AV,MKE","5600 W NORTH AV, MILWAUKEE, WI",43.060925,-87.98319599999998,False
"1209 W KEEFE AV,MKE","1209 W KEEFE AV, MILWAUKEE, WI",43.081417,-87.926384,False
"2917 N 28TH ST,MKE","2917 N 28TH ST, MILWAUKEE, WI",43.071953,-87.948841,False
"2622 W VILLARD AV,MKE","2622 W VILLARD AV, MILWAUKEE, WI",43.112086,-87.945893,False
"3910 W LISBON AV,MKE","3910 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409,False
8183 N 107TH ST,"8183 N 107TH ST, MILWAUKEE, WI",43.166065,-88.046128,False
12800 N LAKE DR,"12800 N LAKE DR, MILWAUKEE, WI",43.111761,-87.894722,False
"5021 N 20TH ST,MKE","5021 N 20TH ST, MILWAUKEE, WI",43.109956,-87.938518,False
"350 N 6TH ST,MKE","350 N 6TH ST, MILWAUKEE, WI",43.027925,-87.918217,False
"1308 S 24TH ST,MKE","1308 S 24TH ST, MILWAUKEE, WI",43.017848,-87.943151,False
"7728 N POINTE ST,MKE","7728 N POINTE ST, MILWAUKEE, WI",43.158782,-88.035226,False
"4800-BLK W BLUE MOUND RD,MKE","4800- W BLUE MOUND RD, MILWAUKEE, WI",43.037044,-87.974314,False
"S MUSKEGO AV / W MITCHELL ST,MKE","S MUSKEGO AVE & W MITCHELL ST, MILWAUKEE, WI",43.01236,-87.937929,False
"3742 W FREDERICA PL,MKE","3742 W FREDERICA PL, MILWAUKEE, WI",43.020063,-87.961248,False
"1500 W NORTH AV,MKE","1500 W NORTH AV, MILWAUKEE, WI",43.060682,-87.93178499999998,False
"4918 N 21ST ST,MKE","4918 N 21ST ST, MILWAUKEE, WI",43.106935,-87.93765400000002,False
"810 W HADLEY ST,MKE","810 W HADLEY ST, MILWAUKEE, WI",43.069589,-87.921835,False
"4445 W FOREST HOME AV,MKE","4445 W FOREST HOME AV, MILWAUKEE, WI",42.987885,-87.969426,False
"743 S 26TH ST,MKE","743 S 26TH ST, MILWAUKEE, WI",43.023168,-87.946703,False
"3600 W CLARKE ST,MKE","3600 W CLARKE ST, MILWAUKEE, WI",43.065918,-87.95864,False
"2136 S ALDRICH ST,MKE","2136 S ALDRICH ST, MILWAUKEE, WI",43.004792,-87.898709,False
