,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1376,182561552-Assignment Completed,182561552,2018-09-13 14:09:57,"809 N BROADWAY,MKE",1,SPECIAL ASSIGN,Assignment Completed,"809 N BROADWAY,MILWAUKEE","{'lat': 43.041416, 'lng': -87.908465}",
1377,182561537-City Citation(s) Issued,182561537,2018-09-13 14:04:01,"N 3RD ST / W KEEFE AV,MKE",5,FOLLOW UP,City Citation(s) Issued,"N 3RD ST & W KEEFE AV,MILWAUKEE","{'lat': 43.08208, 'lng': -87.913758}",
1378,182561421-To be Filed,182561421,2018-09-13 13:49:38,"3811 W LINCOLN AV,MKE",2,CST ASSIGNMENT,To be Filed,"3811 W LINCOLN AV,MILWAUKEE","{'lat': 43.001475, 'lng': -87.963824}",
1379,182561482-Assignment Completed,182561482,2018-09-13 13:39:06,"2920 N 4TH ST,MKE",5,POLICE ADMIN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1380,182561585-Service in Progress,182561585,2018-09-13 14:34:23,"2577 S 68TH ST,MKE",6,ENTRY,Service in Progress,"2577 S 68TH ST,MILWAUKEE","{'lat': 42.997549, 'lng': -87.997817}",
1381,182561612-Advised,182561612,2018-09-13 14:32:48,"600 W NORTH AV,MKE",5,TRAFFIC STOP,Advised,"600 W NORTH AV,MILWAUKEE","{'lat': 43.060156, 'lng': -87.918499}",
1382,182561611-Advised,182561611,2018-09-13 14:32:43,"4712 W LEON TR,MKE",7,TRAFFIC STOP,Advised,"4712 W LETR,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1383,182561609-Service in Progress,182561609,2018-09-13 14:31:58,"2305 S 11TH ST,MKE",2,SUBJ STOP,Service in Progress,"2305 S 11TH ST,MILWAUKEE","{'lat': 43.002579, 'lng': -87.926133}",
1384,182561608-Service in Progress,182561608,2018-09-13 14:31:45,"2500 W OKLAHOMA AV,MKE",6,SCHL MONITORING,Service in Progress,"2500 W OKLAHOMA AV,MILWAUKEE","{'lat': 42.989508, 'lng': -87.94482}",
1385,182561605-Unable to Locate Complainant,182561605,2018-09-13 14:30:54,"1600 N MARSHALL ST,MKE",1,SUSP PERS/AUTO,Unable to Locate Complainant,"1600 N MARSHALL ST,MILWAUKEE","{'lat': 43.050389, 'lng': -87.900915}",
1386,182561584-Assignment Completed,182561584,2018-09-13 14:22:38,"623 S 2ND ST,MKE",2,BUSINESS CHECK,Assignment Completed,"623 S 2ND ST,MILWAUKEE","{'lat': 43.024665, 'lng': -87.912941}",
1387,182561570-Assignment Completed,182561570,2018-09-13 14:16:05,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1388,182561631-Advised,182561631,2018-09-13 14:39:55,"4230 S 6TH ST,MKE",6,TRAFFIC STOP,Advised,"4230 S 6TH ST,MILWAUKEE","{'lat': 42.966764, 'lng': -87.919212}",
1389,182561630-Service in Progress,182561630,2018-09-13 14:39:53,"6929 W SILVER SPRING DR,MKE",4,SPECIAL ASSIGN,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1390,182561622-Service in Progress,182561622,2018-09-13 14:39:03,"2222 S 13TH ST,MKE",2,SUBJ WITH GUN,Service in Progress,"2222 S 13TH ST,MILWAUKEE","{'lat': 43.003842, 'lng': -87.928005}",
1391,182561545-Service in Progress,182561545,2018-09-13 14:39:01,"5950 N 67TH ST,MKE",4,STOLEN VEHICLE,Service in Progress,"5950 N 67TH ST,MILWAUKEE","{'lat': 43.125998, 'lng': -87.994227}",
1392,182561490-Service in Progress,182561490,2018-09-13 14:37:42,"3110 S 76TH ST,MKE",6,THEFT,Service in Progress,"3110 S 76TH ST,MILWAUKEE","{'lat': 42.987807, 'lng': -88.007059}",
1393,182561624-Advised,182561624,2018-09-13 14:36:56,"7937 W APPLETON AV,MKE",7,TRAFFIC STOP,Advised,"7937 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1394,182561481-Service in Progress,182561481,2018-09-13 14:35:30,"5400 N 118TH CT,MKE",4,TRBL W/SUBJ,Service in Progress,"5400 N 118TH CT,MILWAUKEE","{'lat': 43.115248, 'lng': -88.058685}",
1395,182561614-Service in Progress,182561614,2018-09-13 14:35:25,"S 8TH ST / W HARRISON AV,MKE",2,RECKLESS VEHICLE,Service in Progress,"S 8TH ST & W HARRISAV,MILWAUKEE","{'lat': 43.00126, 'lng': -87.921241}",
1396,182561607-Unable to Locate Complainant,182561607,2018-09-13 14:35:15,"6230 W SHERIDAN AV,MKE",4,DRUG DEALING,Unable to Locate Complainant,"6230 W SHERIDAN AV,MILWAUKEE","{'lat': 43.118635, 'lng': -87.98963}",
1397,182561618-Service in Progress,182561618,2018-09-13 14:35:05,"2202 S 35TH ST,MKE",2,ACC UNKN INJ,Service in Progress,"2202 S 35TH ST,MILWAUKEE","{'lat': 43.004664, 'lng': -87.957422}",
1398,182561571-Assignment Completed,182561571,2018-09-13 14:16:19,"1324 S 8TH ST,MKE",2,INVESTIGATION,Assignment Completed,"1324 S 8TH ST,MILWAUKEE","{'lat': 43.017462, 'lng': -87.920799}",
1399,182561581-Service in Progress,182561581,2018-09-13 14:44:59,"2830 N OAKLAND AV,MKE",1,TRBL W/SUBJ,Service in Progress,"2830 N OAKLAND AV,MILWAUKEE","{'lat': 43.070106, 'lng': -87.887473}",
1400,182561645-City Citation(s) Issued,182561645,2018-09-13 14:44:23,"301 E LOCUST ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"301 E LOCUST ST,MILWAUKEE","{'lat': 43.071273, 'lng': -87.914023}",
1401,182561638-Advised,182561638,2018-09-13 14:43:02,"520 E WELLS ST,MKE",1,INJ PERSON/SICK,Advised,"520 E WELLS ST,MILWAUKEE","{'lat': 43.041427, 'lng': -87.905282}",
1402,182561639-Service in Progress,182561639,2018-09-13 14:42:32,"8424 W FLORIST AV,MKE",4,POLICE ADMIN,Service in Progress,"8424 W FLORIST AV,MILWAUKEE","{'lat': 43.127186, 'lng': -88.017247}",
1403,182561637-City Citation(s) Issued,182561637,2018-09-13 14:41:59,"3457 N SHERMAN BL,MKE",7,TRAFFIC STOP,City Citation(s) Issued,"3457 N SHERMAN BL,MILWAUKEE","{'lat': 43.08233, 'lng': -87.967619}",
1404,182561628-Advised/Referral,182561628,2018-09-13 14:40:54,"2800 W HOWARD AV,MKE",6,BATTERY,Advised/Referral,"2800 W HOWARD AV,MILWAUKEE","{'lat': 42.974258, 'lng': -87.949987}",
1405,182561503-Unable to Locate Complainant,182561503,2018-09-13 14:40:31,"1432 N 18TH CT,MKE",3,SUBJ WANTED,Unable to Locate Complainant,"1432 N 18TH CT,MILWAUKEE",,"{'input': {'address_components': {'number': '1432', 'city': 'Milwaukee', 'state': 'CT', 'country': 'US'}, 'formatted_address': '1432, Milwaukee, CT'}, 'results': []}"
1406,182561626-Service in Progress,182561626,2018-09-13 14:40:24,"2481 S 18TH ST,MKE",2,ENTRY,Service in Progress,"2481 S 18TH ST,MILWAUKEE","{'lat': 42.999505, 'lng': -87.935852}",
1407,182561614-City Citation(s) Issued,182561614,2018-09-13 14:35:25,"S 8TH ST / W HARRISON AV,MKE",2,RECKLESS VEHICLE,City Citation(s) Issued,"S 8TH ST & W HARRISAV,MILWAUKEE","{'lat': 43.00126, 'lng': -87.921241}",
1408,182561579-Assignment Completed,182561579,2018-09-13 14:21:11,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1409,182561543-Assignment Completed,182561543,2018-09-13 14:05:31,"2920 N 4TH ST,MKE",5,SPECIAL ASSIGN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1410,182561498-Assignment Completed,182561498,2018-09-13 13:46:06,"2920 N 4TH ST,MKE",5,SPECIAL ASSIGN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1411,182561625-Service in Progress,182561625,2018-09-13 14:49:47,"5075 N SHERMAN BL,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"5075 N SHERMAN BL,MILWAUKEE","{'lat': 43.109583, 'lng': -87.968297}",
1412,182561661-Assignment Completed,182561661,2018-09-13 14:49:41,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
1413,182561629-Service in Progress,182561629,2018-09-13 14:48:39,"N HOPKINS ST / W HAMPTON AV,MKE",7,IND EXPOSURE,Service in Progress,"N HOPKINS ST & W HAMPTAV,MILWAUKEE","{'lat': 43.114831, 'lng': -87.964215}",
1414,182561648-Service in Progress,182561648,2018-09-13 14:48:00,"720 E PEARSON ST,MKE",1,PROPERTY DAMAGE,Service in Progress,"720 E PEARSST,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
1415,182561654-Service in Progress,182561654,2018-09-13 14:47:37,"2111 N 27TH ST,MKE",3,SUBJ WANTED,Service in Progress,"2111 N 27TH ST,MILWAUKEE","{'lat': 43.05808, 'lng': -87.947812}",
1416,182561655-Service in Progress,182561655,2018-09-13 14:47:37,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1417,182561641-Service in Progress,182561641,2018-09-13 14:46:33,"5878 S HONEY CREEK DR,MKE",6,WELFARE CITIZEN,Service in Progress,"5878 S HONEY CREEK DR,MILWAUKEE","{'lat': 42.938054, 'lng': -87.958568}",
1418,182561651-City Citation(s) Issued,182561651,2018-09-13 14:45:56,"7650 W APPLETON AV,MKE",7,TRAFFIC STOP,City Citation(s) Issued,"7650 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1419,182561650-Service in Progress,182561650,2018-09-13 14:45:54,"6929 W SILVER SPRING DR,MKE",4,TRUANT,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1420,182561647-Assignment Completed,182561647,2018-09-13 14:45:05,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
1421,182561615-Advised,182561615,2018-09-13 14:44:57,"3724 N 39TH ST,MKE",7,FAMILY TROUBLE,Advised,"3724 N 39TH ST,MILWAUKEE","{'lat': 43.084901, 'lng': -87.961713}",
1422,182561608-Assignment Completed,182561608,2018-09-13 14:31:45,"2500 W OKLAHOMA AV,MKE",6,SCHL MONITORING,Assignment Completed,"2500 W OKLAHOMA AV,MILWAUKEE","{'lat': 42.989508, 'lng': -87.94482}",
1423,182561527-Advised/Referral,182561527,2018-09-13 13:58:20,"6920 W MEDFORD AV,MKE",7,WELFARE CITIZEN,Advised/Referral,"6920 W MEDFORD AV,MILWAUKEE","{'lat': 43.105634, 'lng': -87.997459}",
1424,182561667-Advised,182561667,2018-09-13 14:54:39,"3210 W WELLS ST,MKE",3,TRBL W/SUBJ,Advised,"3210 W WELLS ST,MILWAUKEE","{'lat': 43.040442, 'lng': -87.954443}",
1425,182561644-Advised,182561644,2018-09-13 14:54:16,"1341 W CENTER ST,MKE",3,TRBL W/SUBJ,Advised,"1341 W CENTER ST,MILWAUKEE","{'lat': 43.06753, 'lng': -87.928951}",
1426,182561486-Unable to Locate Complainant,182561486,2018-09-13 14:53:53,"920 W NORTH AV,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant,"920 W NORTH AV,MILWAUKEE","{'lat': 43.06063, 'lng': -87.923178}",
1427,182561666-Assignment Completed,182561666,2018-09-13 14:53:06,"619 W WALNUT ST,MKE",5,FOLLOW UP,Assignment Completed,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
1428,182561656-Service in Progress,182561656,2018-09-13 14:52:44,"916 W GREENFIELD AV,MKE",2,RECK USE OF WEAP,Service in Progress,"916 W GREENFIELD AV,MILWAUKEE","{'lat': 43.01732, 'lng': -87.923101}",
1429,182561664-Advised,182561664,2018-09-13 14:51:20,"2467 N 21ST ST,MKE",3,INVESTIGATION,Advised,"2467 N 21ST ST,MILWAUKEE","{'lat': 43.063774, 'lng': -87.939068}",
1430,182561483-Service in Progress,182561483,2018-09-13 14:51:11,"N 35TH ST / W CLARKE ST,MKE",3,SUBJ WANTED,Service in Progress,"N 35TH ST & W CLARKE ST,MILWAUKEE","{'lat': 43.066074, 'lng': -87.957438}",
1431,182561625-Advised,182561625,2018-09-13 14:49:47,"5075 N SHERMAN BL,MKE",7,TRBL W/SUBJ-DV,Advised,"5075 N SHERMAN BL,MILWAUKEE","{'lat': 43.109583, 'lng': -87.968297}",
1432,182561648-Assignment Completed,182561648,2018-09-13 14:48:00,"720 E PEARSON ST,MKE",1,PROPERTY DAMAGE,Assignment Completed,"720 E PEARSST,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
1433,182561626-To be Filed,182561626,2018-09-13 14:40:24,"2481 S 18TH ST,MKE",2,ENTRY,To be Filed,"2481 S 18TH ST,MILWAUKEE","{'lat': 42.999505, 'lng': -87.935852}",
1434,182561630-Assignment Completed,182561630,2018-09-13 14:39:53,"6929 W SILVER SPRING DR,MKE",4,SPECIAL ASSIGN,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1435,182561561-Assignment Completed,182561561,2018-09-13 14:15:23,"1017 N 12TH ST,MKE",3,FIGHT,Assignment Completed,"1017 N 12TH ST,MILWAUKEE","{'lat': 43.043744, 'lng': -87.927878}",
1436,182561673-Service in Progress,182561673,2018-09-13 14:59:53,"S 3RD ST / W NATIONAL AV,MKE",2,PARK AND WALK,Service in Progress,"S 3RD ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.023212, 'lng': -87.914029}",
1437,182561588-Unable to Locate Complainant,182561588,2018-09-13 14:57:52,"1145 N CALLAHAN PL,MKE",3,THEFT,Unable to Locate Complainant,"1145 N CALLAHAN PL,MILWAUKEE","{'lat': 43.045091, 'lng': -87.932984}",
1438,182561640-Service in Progress,182561640,2018-09-13 14:57:43,"937 W PIERCE ST,MKE",2,ENTRY,Service in Progress,"937 W PIERCE ST,MILWAUKEE","{'lat': 43.024051, 'lng': -87.923518}",
1439,182561669-Service in Progress,182561669,2018-09-13 14:57:29,"2920 N 4TH ST,MKE",5,SPECIAL ASSIGN,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1440,182561670-Service in Progress,182561670,2018-09-13 14:57:29,"2344 S 11TH ST,MKE",2,SPECIAL ASSIGN,Service in Progress,"2344 S 11TH ST,MILWAUKEE","{'lat': 43.00183, 'lng': -87.925632}",
1441,182561568-Service in Progress,182561568,2018-09-13 14:56:58,"5348 N 91ST ST,MKE",4,LANDLORD/TEN TRB,Service in Progress,"5348 N 91ST ST,MILWAUKEE","{'lat': 43.115074, 'lng': -88.025298}",
1442,182561668-Service in Progress,182561668,2018-09-13 14:56:54,"401 E CAPITOL DR,MKE",5,THEFT,Service in Progress,"401 E CAPITOL DR,MILWAUKEE","{'lat': 43.08798, 'lng': -87.905979}",
1443,182561468-Service in Progress,182561468,2018-09-13 14:55:45,"9425 W BROWN DEER RD,MKE",4,THEFT,Service in Progress,"9425 W BROWN DEER RD,MILWAUKEE","{'lat': 43.177266, 'lng': -88.028173}",
1444,182561629-Unable to Locate Complainant,182561629,2018-09-13 14:48:39,"N HOPKINS ST / W HAMPTON AV,MKE",7,IND EXPOSURE,Unable to Locate Complainant,"N HOPKINS ST & W HAMPTAV,MILWAUKEE","{'lat': 43.114831, 'lng': -87.964215}",
1445,182561559-City Citation(s) Issued,182561559,2018-09-13 14:11:24,"4800 N 32ND ST,MKE",7,TRAFFIC HAZARD,City Citation(s) Issued,"4800 N 32ND ST,MILWAUKEE","{'lat': 43.105157, 'lng': -87.952152}",
1446,182561687-Service in Progress,182561687,2018-09-13 15:04:57,"235 E LOCUST ST,MKE",5,ACC PDO,Service in Progress,"235 E LOCUST ST,MILWAUKEE","{'lat': 43.070925, 'lng': -87.908469}",
1447,182561683-Unable to Locate Complainant,182561683,2018-09-13 15:03:35,3421 W CLYBOURN,CITY,FOLLOW UP,Unable to Locate Complainant,"3421 W CLYBOURN, MILWAUKEE","{'lat': 43.035874, 'lng': -87.957092}",
1448,182561681-Service in Progress,182561681,2018-09-13 15:03:17,"9000 W WISCONSIN AV,MKE",3,FOLLOW UP,Service in Progress,"9000 W WISCONSIN AV,MILWAUKEE","{'lat': 43.041116, 'lng': -88.024519}",
1449,182561680-City Citation(s) Issued,182561680,2018-09-13 15:03:08,"7945 W GLENDALE AV,MKE",7,TRAFFIC STOP,City Citation(s) Issued,"7945 W GLENDALE AV,MILWAUKEE","{'lat': 43.100544, 'lng': -88.011523}",
1450,182561674-Assignment Completed,182561674,2018-09-13 15:01:38,"2900 W HIGHLAND BL,MKE",3,SUSP PERS/AUTO,Assignment Completed,"2900 W HIGHLAND BL,MILWAUKEE","{'lat': 43.044991, 'lng': -87.950814}",
1451,182561676-Service in Progress,182561676,2018-09-13 15:01:18,"2620 W WISCONSIN AV,MKE",3,CONVEY PROPERTY,Service in Progress,"2620 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039137, 'lng': -87.947046}",
1452,182561692-Advised,182561692,2018-09-13 15:09:45,"S 35TH ST / W FOREST HOME AV,MKE",6,TRBL W/SUBJ,Advised,"S 35TH ST & W FOREST HOME AV,MILWAUKEE","{'lat': 42.994723, 'lng': -87.958365}",
1453,182561623-Advised,182561623,2018-09-13 15:09:02,"1475 W WINDLAKE AV,MKE",2,LANDLORD/TEN TRB,Advised,"1475 W WINDLAKE AV,MILWAUKEE","{'lat': 43.001851, 'lng': -87.930869}",
1454,182561693-Service in Progress,182561693,2018-09-13 15:08:42,"S 11TH ST / W OKLAHOMA AV,MKE",6,SUBJ WITH GUN,Service in Progress,"S 11TH ST & W OKLAHOMA AV,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'OK', 'country': 'US'}, 'formatted_address': 'Milwaukee, OK'}, 'results': []}"
1455,182561694-Service in Progress,182561694,2018-09-13 15:08:23,"2333 N 49TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1456,182561675-Assignment Completed,182561675,2018-09-13 15:07:13,"3924 S 27TH ST,MKE",6,TRAFFIC HAZARD,Assignment Completed,"3924 S 27TH ST,MILWAUKEE","{'lat': 42.973317, 'lng': -87.948187}",
1457,182561663-Service in Progress,182561663,2018-09-13 15:06:29,"8618 W HAMPTON AV,MKE",7,TRBL W/SUBJ,Service in Progress,"8618 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1458,182561689-City Citation(s) Issued,182561689,2018-09-13 15:05:40,"N 68TH ST / W MOLTKE AV,MKE",7,SPECIAL ASSIGN,City Citation(s) Issued,"N 68TH ST & W MOLTKE AV,MILWAUKEE","{'lat': 43.074441, 'lng': -87.997314}",
1459,182561539-Advised,182561539,2018-09-13 15:05:02,"2519 N 19TH ST,MKE",3,VIOL REST ORDER,Advised,"2519 N 19TH ST,MILWAUKEE","{'lat': 43.064697, 'lng': -87.936563}",
1460,182561650-Advised,182561650,2018-09-13 14:45:54,"6929 W SILVER SPRING DR,MKE",4,TRUANT,Advised,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1461,182561561-City Citation(s) Issued,182561561,2018-09-13 14:15:23,"1017 N 12TH ST,MKE",3,FIGHT,City Citation(s) Issued,"1017 N 12TH ST,MILWAUKEE","{'lat': 43.043744, 'lng': -87.927878}",
1462,182561560-Assignment Completed,182561560,2018-09-13 14:13:37,"1663 S 6TH ST,MKE",2,TRBL W/SUBJ-DV,Assignment Completed,"1663 S 6TH ST,MILWAUKEE","{'lat': 43.01279, 'lng': -87.918814}",
1463,182561705-Service in Progress,182561705,2018-09-13 15:12:55,"7700 W APPLETON AV,MKE",7,TRAFFIC STOP,Service in Progress,"7700 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1464,182561546-Unable to Locate Complainant,182561546,2018-09-13 15:12:45,"9838 W APPLETON AV,MKE",4,THEFT,Unable to Locate Complainant,"9838 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1465,182561695-Service in Progress,182561695,2018-09-13 15:12:23,"2933 W WELLS ST,MKE",3,BATTERY,Service in Progress,"2933 W WELLS ST,MILWAUKEE","{'lat': 43.040131, 'lng': -87.951005}",
1466,182561701-Service in Progress,182561701,2018-09-13 15:10:37,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1467,182561699-Service in Progress,182561699,2018-09-13 15:10:07,"2920 N 4TH ST,MKE",5,POLICE ADMIN,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1468,182561663-Advised,182561663,2018-09-13 15:06:29,"8618 W HAMPTON AV,MKE",7,TRBL W/SUBJ,Advised,"8618 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1469,182561481-City Citation(s) Issued,182561481,2018-09-13 14:35:30,"5400 N 118TH CT,MKE",4,TRBL W/SUBJ,City Citation(s) Issued,"5400 N 118TH CT,MILWAUKEE","{'lat': 43.115248, 'lng': -88.058685}",
1470,182561718-Advised,182561718,2018-09-13 15:19:56,"4635 N 74TH ST,MKE",7,ENTRY,Advised,"4635 N 74TH ST,MILWAUKEE","{'lat': 43.101693, 'lng': -88.00479}",
1471,182561725-Advised,182561725,2018-09-13 15:19:38,"3006 S 27TH ST,MKE",6,TRAFFIC STOP,Advised,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1472,182561721-Service in Progress,182561721,2018-09-13 15:18:40,"1124 E VAN BECK AV,MKE",6,PROBATION/PAROLE,Service in Progress,"1124 E VAN BECK AV,MILWAUKEE","{'lat': 42.973036, 'lng': -87.894932}",
1473,182561719-Assignment Completed,182561719,2018-09-13 15:18:19,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1474,182561604-Service in Progress,182561604,2018-09-13 15:17:42,"3123 N BOOTH ST,MKE",5,ADDL INFO,Service in Progress,"3123 N BOOTH ST,MILWAUKEE","{'lat': 43.07531, 'lng': -87.904258}",
1475,182561671-Service in Progress,182561671,2018-09-13 15:17:40,"2433 W MAPLE ST,MKE",2,ENTRY AUTOS,Service in Progress,"2433 W MAPLE ST,MILWAUKEE","{'lat': 43.011016, 'lng': -87.944717}",
1476,182561714-Service in Progress,182561714,2018-09-13 15:17:00,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1477,182561712-Service in Progress,182561712,2018-09-13 15:16:27,"749 W STATE ST,MKE",1,FOLLOW UP,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1478,182561704-Service in Progress,182561704,2018-09-13 15:16:04,"N 50TH ST / W CENTER ST,MKE",3,RECKLESS VEHICLE,Service in Progress,"N 50TH ST & W CENTER ST,MILWAUKEE","{'lat': 43.06796, 'lng': -87.976202}",
1479,182561709-Assignment Completed,182561709,2018-09-13 15:15:38,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1480,182561708-Service in Progress,182561708,2018-09-13 15:15:24,SOUTH DIVISION,OCOE,SCHL MONITORING,Service in Progress,"SOUTH DIVISION, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1481,182561741-Assignment Completed,182561741,2018-09-13 15:24:53,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1482,182561736-Service in Progress,182561736,2018-09-13 15:23:48,"2933 W WELLS ST,MKE",3,FIGHT,Service in Progress,"2933 W WELLS ST,MILWAUKEE","{'lat': 43.040131, 'lng': -87.951005}",
1483,182561715-Service in Progress,182561715,2018-09-13 15:23:30,"209 N 33RD ST,MKE",3,TRBL W/SUBJ,Service in Progress,"209 N 33RD ST,MILWAUKEE","{'lat': 43.032836, 'lng': -87.955547}",
1484,182561632-Advised,182561632,2018-09-13 15:21:45,"4847 S 7TH ST,MKE",6,PROPERTY DAMAGE,Advised,"4847 S 7TH ST,MILWAUKEE","{'lat': 42.956345, 'lng': -87.921123}",
1485,182561658-Service in Progress,182561658,2018-09-13 15:21:21,"1580 N FARWELL AV,MKE",1,ABAND/STOLEN PRO,Service in Progress,"1580 N FARWELL AV,MILWAUKEE","{'lat': 43.051024, 'lng': -87.893546}",
1486,182561731-Unable to Locate Complainant,182561731,2018-09-13 15:21:20,"1322 N 13TH ST,MKE",3,INVESTIGATION,Unable to Locate Complainant,"1322 N 13TH ST,MILWAUKEE","{'lat': 43.047695, 'lng': -87.928294}",
1487,182561358-Service in Progress,182561358,2018-09-13 15:20:49,"7401 W GOOD HOPE RD,MKE",4,THEFT,Service in Progress,"7401 W GOOD HOPE RD,MILWAUKEE","{'lat': 43.147219, 'lng': -88.00269}",
1488,182561563-Unable to Locate Complainant,182561563,2018-09-13 15:20:44,"N 15TH ST / W NORTH AV,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant,"N 15TH ST & W NORTH AV,MILWAUKEE","{'lat': 43.057915, 'lng': -87.931478}",
