,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1355,182571642-Service in Progress,182571642,2018-09-14 14:33:05,"2213 S 15TH PL,MKE",2,PROBATION/PAROLE,Service in Progress,"2213 S 15TH PL,MILWAUKEE","{'lat': 43.004312, 'lng': -87.932518}",
1356,182571641-Assignment Completed,182571641,2018-09-14 14:32:21,"8800 N SWAN RD,MKE",4,PATROL,Assignment Completed,"8800 N SWAN RD,MILWAUKEE","{'lat': 43.177449, 'lng': -88.024343}",
1357,182571640-Assignment Completed,182571640,2018-09-14 14:32:15,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1358,182571633-Service in Progress,182571633,2018-09-14 14:31:16,"4454 S GRIFFIN AV,MKE",6,TRBL W/SUBJ,Service in Progress,"4454 S GRIFFIN AV,MILWAUKEE","{'lat': 42.963322, 'lng': -87.904274}",
1359,182571637-To be Filed,182571637,2018-09-14 14:31:10,"1629 S 10TH ST,MKE",2,INVESTIGATION,To be Filed,"1629 S 10TH ST,MILWAUKEE","{'lat': 43.013482, 'lng': -87.92438}",
1360,182571599-Service in Progress,182571599,2018-09-14 14:30:44,"2241 N BUFFUM ST,MKE",5,TRBL W/SUBJ,Service in Progress,"2241 N BUFFUM ST,MILWAUKEE","{'lat': 43.06005, 'lng': -87.907071}",
1361,182571508-Advised,182571508,2018-09-14 14:18:43,"3429 N 77TH ST,MKE",7,SUSP PERS/AUTO,Advised,"3429 N 77TH ST,MILWAUKEE","{'lat': 43.081229, 'lng': -88.008831}",
1362,182571587-Assignment Completed,182571587,2018-09-14 14:15:11,"2800 S 5TH CT,MKE",6,WELFARE CITIZEN,Assignment Completed,"2800 S 5TH CT,MILWAUKEE",,"{'input': {'address_components': {'number': '2800', 'city': 'Milwaukee', 'state': 'CT', 'country': 'US'}, 'formatted_address': '2800, Milwaukee, CT'}, 'results': []}"
1363,182571576-Unable to Locate Complainant,182571576,2018-09-14 14:13:36,"160 E BECHER ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant,"160 E BECHER ST,MILWAUKEE","{'lat': 43.006651, 'lng': -87.909141}",
1364,182571529-Advised/Referral,182571529,2018-09-14 13:52:18,"3397 N 21ST ST,MKE",5,ROBBERY STARM-DV,Advised/Referral,"3397 N 21ST ST,MILWAUKEE","{'lat': 43.080999, 'lng': -87.938742}",
1365,182571514-Assignment Completed,182571514,2018-09-14 13:43:36,"2333 N 49TH ST,MKE",3,REPORTS,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1366,182571596-Service in Progress,182571596,2018-09-14 14:39:54,"N 26TH ST / W HAMPTON AV,MKE",7,ACC PI,Service in Progress,"N 26TH ST & W HAMPTAV,MILWAUKEE","{'lat': 43.071529, 'lng': -87.945949}",
1367,182571649-Service in Progress,182571649,2018-09-14 14:37:28,"1615 E LOCUST ST,MKE",1,FIGHT,Service in Progress,"1615 E LOCUST ST,MILWAUKEE","{'lat': 43.070368, 'lng': -87.890329}",
1368,182571648-Open Investigation,182571648,2018-09-14 14:36:40,"1125 N CALLAHAN PL,MKE",3,SUBJ WITH GUN,Open Investigation,"1125 N CALLAHAN PL,MILWAUKEE","{'lat': 43.045091, 'lng': -87.932984}",
1369,182571492-Service in Progress,182571492,2018-09-14 14:36:06,"4643 N 40TH ST,MKE",7,PROPERTY DAMAGE,Service in Progress,"4643 N 40TH ST,MILWAUKEE","{'lat': 43.101678, 'lng': -87.96299}",
1370,182571622-Unable to Locate Complainant,182571622,2018-09-14 14:28:08,"4576 N 44TH ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant,"4576 N 44TH ST,MILWAUKEE","{'lat': 43.100619, 'lng': -87.967679}",
1371,182571666-Assignment Completed,182571666,2018-09-14 14:43:44,"2462 S 13TH ST,MKE",2,INVESTIGATION,Assignment Completed,"2462 S 13TH ST,MILWAUKEE","{'lat': 42.999838, 'lng': -87.928093}",
1372,182571632-Service in Progress,182571632,2018-09-14 14:43:29,"539 S HAWLEY RD,MKE",3,ACC UNKN INJ,Service in Progress,"539 S HAWLEY RD,MILWAUKEE","{'lat': 43.026112, 'lng': -87.98591}",
1373,182571665-Advised,182571665,2018-09-14 14:43:29,"1417 S 11TH ST,MKE",2,SUBJ STOP,Advised,"1417 S 11TH ST,MILWAUKEE","{'lat': 43.016557, 'lng': -87.925685}",
1374,182571662-Service in Progress,182571662,2018-09-14 14:41:44,"619 W WALNUT ST,MKE",5,POLICE ADMIN,Service in Progress,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
1375,182571654-Service in Progress,182571654,2018-09-14 14:40:40,"3014 W SCOTT ST,MKE",2,ACC PDO,Service in Progress,"3014 W SCOTT ST,MILWAUKEE","{'lat': 43.019593, 'lng': -87.951953}",
1376,182571656-City Citation(s) Issued,182571656,2018-09-14 14:40:27,"2800 W CLEVELAND AV,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"2800 W CLEVELAND AV,MILWAUKEE","{'lat': 42.995729, 'lng': -87.949392}",
1377,182571615-Assignment Completed,182571615,2018-09-14 14:22:50,"3018 N RICHARDS ST,MKE",5,PROBATION/PAROLE,Assignment Completed,"3018 N RICHARDS ST,MILWAUKEE","{'lat': 43.07336, 'lng': -87.907285}",
1378,182571686-Service in Progress,182571686,2018-09-14 14:48:56,"5000 W CUSTER AV,MKE",4,SPECIAL ASSIGN,Service in Progress,"5000 W CUSTER AV,MILWAUKEE","{'lat': 43.115514, 'lng': -87.975054}",
1379,182571684-Unable to Locate Complainant,182571684,2018-09-14 14:48:12,"2824 N 39TH ST,MKE",7,FOLLOW UP,Unable to Locate Complainant,"2824 N 39TH ST,MILWAUKEE","{'lat': 43.070292, 'lng': -87.961735}",
1380,182571683-Service in Progress,182571683,2018-09-14 14:48:10,"820 E KNAPP ST,MKE",1,FOLLOW UP,Service in Progress,"820 E KNAPP ST,MILWAUKEE","{'lat': 43.047521, 'lng': -87.901513}",
1381,182571682-Assignment Completed,182571682,2018-09-14 14:48:05,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1382,182571680-Assignment Completed,182571680,2018-09-14 14:47:43,"1006 S BARCLAY ST,MKE",2,FOLLOW UP,Assignment Completed,"1006 S S BARCLAY ST,MILWAUKEE","{'lat': 43.020803, 'lng': -87.909259}",
1383,182571679-Service in Progress,182571679,2018-09-14 14:47:34,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Service in Progress,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
1384,182571671-Assignment Completed,182571671,2018-09-14 14:45:14,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
1385,182571566-Assignment Completed,182571566,2018-09-14 14:06:19,"3239 N 33RD ST,MKE",7,INVESTIGATION,Assignment Completed,"3239 N 33RD ST,MILWAUKEE","{'lat': 43.077888, 'lng': -87.955246}",
1386,182571552-To be Filed,182571552,2018-09-14 13:59:24,"4216 N 39TH ST,MKE",7,PROBATION/PAROLE,To be Filed,"4216 N 39TH ST,MILWAUKEE","{'lat': 43.093893, 'lng': -87.961608}",
1387,182571702-Assignment Completed,182571702,2018-09-14 14:54:46,"700 E JONES ST,MKE",2,BUSINESS CHECK,Assignment Completed,"700 E JONES ST,MILWAUKEE","{'lat': 43.022401, 'lng': -87.898736}",
1388,182571694-Service in Progress,182571694,2018-09-14 14:52:42,"5675 N 56TH ST,MKE",4,CALL FOR POLICE,Service in Progress,"5675 N 56TH ST,MILWAUKEE","{'lat': 43.120999, 'lng': -87.982984}",
1389,182571697-Assignment Completed,182571697,2018-09-14 14:52:11,"700 S 4TH ST,MKE",2,SCHL MONITORING,Assignment Completed,"700 S 4TH ST,MILWAUKEE","{'lat': 43.023721, 'lng': -87.91465}",
1390,182571690-Advised,182571690,2018-09-14 14:50:05,"1113 W ORCHARD ST,MKE",2,SUBJ STOP,Advised,"1113 W ORCHARD ST,MILWAUKEE","{'lat': 43.015877, 'lng': -87.925508}",
1391,182571689-Assignment Completed,182571689,2018-09-14 14:50:01,2400 W LINCOLN AV,2,BUSINESS CHECK,Assignment Completed,"2400 W LINCOLN AV, MILWAUKEE","{'lat': 43.003525, 'lng': -87.944533}",
1392,182571642-Assignment Completed,182571642,2018-09-14 14:33:05,"2213 S 15TH PL,MKE",2,PROBATION/PAROLE,Assignment Completed,"2213 S 15TH PL,MILWAUKEE","{'lat': 43.004312, 'lng': -87.932518}",
1393,182571570-Advised/Referral,182571570,2018-09-14 14:17:56,"2738 N 55TH ST,MKE",7,BATTERY,Advised/Referral,"2738 N 55TH ST,MILWAUKEE","{'lat': 43.068921, 'lng': -87.981716}",
1394,182571715-Unable to Locate Complainant,182571715,2018-09-14 14:59:48,"924 W HAYES AV,MKE",2,SUBJ WANTED,Unable to Locate Complainant,"924 W HAYES AV,MILWAUKEE","{'lat': 43.001404, 'lng': -87.923229}",
1395,182571609-Unable to Locate Complainant,182571609,2018-09-14 14:59:16,"2450 N 4TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"2450 N 4TH ST,MILWAUKEE","{'lat': 43.063233, 'lng': -87.915096}",
1396,182571704-Service in Progress,182571704,2018-09-14 14:57:55,"S 13TH ST / W COLLEGE AV,MKE",6,ACC PI,Service in Progress,"S 13TH ST & W COLLEGE AV,MILWAUKEE","{'lat': 42.930264, 'lng': -87.929949}",
1397,182571711-Assignment Completed,182571711,2018-09-14 14:57:27,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1398,182571707-Unable to Locate Complainant,182571707,2018-09-14 14:56:47,"N 17TH ST / W HIGHLAND AV,MKE",3,ACC UNKN INJ,Unable to Locate Complainant,"N 17TH ST & W HIGHLAND AV,MILWAUKEE","{'lat': 43.044336, 'lng': -87.933994}",
1399,182571705-Service in Progress,182571705,2018-09-14 14:56:00,RIVERSIDE HIGH,OCOE,SCHL MONITORING,Service in Progress,"RIVERSIDE HIGH, MILWAUKEE","{'lat': 43.068795, 'lng': -87.887951}",
1400,182571653-Service in Progress,182571653,2018-09-14 14:55:01,"450 S 90TH ST,MKE",3,WELFARE CITIZEN,Service in Progress,"450 S 90TH ST,MILWAUKEE","{'lat': 43.026365, 'lng': -88.023923}",
1401,182571730-City Citation(s) Issued,182571730,2018-09-14 15:04:50,"1950 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"1950 W OKLAHOMA AV,MILWAUKEE","{'lat': 42.98854, 'lng': -87.937807}",
1402,182571724-Service in Progress,182571724,2018-09-14 15:03:40,"W HAMPTON AV / N 49TH ST,MKE",7,ACC PI,Service in Progress,"W HAMPTAV & N 49TH ST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1403,182571713-Assignment Completed,182571713,2018-09-14 15:03:32,"5751 W FOND DU LAC AV,MKE",7,SUBJ WITH GUN,Assignment Completed,"5751 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.096582, 'lng': -87.985484}",
1404,182571716-Service in Progress,182571716,2018-09-14 15:01:47,"3403 W SCOTT ST,MKE",2,ABAND/STOLEN PRO,Service in Progress,"3403 W SCOTT ST,MILWAUKEE","{'lat': 43.018773, 'lng': -87.956502}",
1405,182571700-Service in Progress,182571700,2018-09-14 15:00:26,"3046 N 9TH ST,MKE",5,LOOSE ANIMAL,Service in Progress,"3046 N 9TH ST,MILWAUKEE","{'lat': 43.07411, 'lng': -87.922105}",
1406,182571710-Service in Progress,182571710,2018-09-14 15:00:19,"N 37TH ST / W STATE ST,MKE",3,ACC PI,Service in Progress,"N 37TH ST & W STATE ST,MILWAUKEE","{'lat': 43.04341, 'lng': -87.959589}",
1407,182571694-Advised,182571694,2018-09-14 14:52:42,"5675 N 56TH ST,MKE",4,CALL FOR POLICE,Advised,"5675 N 56TH ST,MILWAUKEE","{'lat': 43.120999, 'lng': -87.982984}",
1408,182571633-Advised,182571633,2018-09-14 14:31:16,"4454 S GRIFFIN AV,MKE",6,TRBL W/SUBJ,Advised,"4454 S GRIFFIN AV,MILWAUKEE","{'lat': 42.963322, 'lng': -87.904274}",
1409,182571752-Service in Progress,182571752,2018-09-14 15:09:53,"4715 W VLIET ST,MKE",3,RETURN STATION,Service in Progress,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
1410,182571475-Service in Progress,182571475,2018-09-14 15:08:55,"6929 W SILVER SPRING DR,MKE",4,ACC PDO,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1411,182571723-Assignment Completed,182571723,2018-09-14 15:08:36,"3129 N JULIA ST,MKE",5,INJ PERSON/SICK,Assignment Completed,"3129 N JULIA ST,MILWAUKEE","{'lat': 43.075433, 'lng': -87.916002}",
1412,182571746-Assignment Completed,182571746,2018-09-14 15:08:07,"1312 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed,"1312 S 1ST ST,MILWAUKEE","{'lat': 43.017505, 'lng': -87.9103}",
1413,182571741-Assignment Completed,182571741,2018-09-14 15:06:46,"1300 W GREENFIELD AV,MKE",2,INVESTIGATION,Assignment Completed,"1300 W GREENFIELD AV,MILWAUKEE","{'lat': 43.017327, 'lng': -87.928034}",
1414,182571739-Advised,182571739,2018-09-14 15:06:01,"2462 S 13TH ST,MKE",2,TRBL W/SUBJ,Advised,"2462 S 13TH ST,MILWAUKEE","{'lat': 42.999838, 'lng': -87.928093}",
1415,182571734-Assignment Completed,182571734,2018-09-14 15:05:13,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1416,182571731-Service in Progress,182571731,2018-09-14 15:05:05,"700 S 4TH ST,MKE",2,TRBL W/JUV,Service in Progress,"700 S 4TH ST,MILWAUKEE","{'lat': 43.023721, 'lng': -87.91465}",
1417,182571713-Advised/Referral,182571713,2018-09-14 15:03:32,"5751 W FOND DU LAC AV,MKE",7,SUBJ WITH GUN,Advised/Referral,"5751 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.096582, 'lng': -87.985484}",
1418,182571679-Assignment Completed,182571679,2018-09-14 14:47:34,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
1419,182571643-Advised,182571643,2018-09-14 14:34:03,"S 6TH ST / W MANITOBA ST,MKE",6,TRBL W/SUBJ,Advised,"S 6TH ST & W MANITOBA ST,MILWAUKEE","{'lat': 42.990149, 'lng': -87.919049}",
1420,182571645-Assignment Completed,182571645,2018-09-14 14:34:00,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1421,182571760-Service in Progress,182571760,2018-09-14 15:13:24,"5400 N 51ST BL,MKE",4,SPECIAL ASSIGN,Service in Progress,"5400 N 51ST BL,MILWAUKEE","{'lat': 43.117337, 'lng': -87.971914}",
1422,182571717-Advised/Referral,182571717,2018-09-14 15:11:38,"4779 N 37TH ST,MKE",7,BATTERY DV,Advised/Referral,"4779 N 37TH ST,MILWAUKEE","{'lat': 43.104287, 'lng': -87.959297}",
1423,182571756-Assignment Completed,182571756,2018-09-14 15:11:37,"3223 N 33RD ST,MKE",7,PROBATION/PAROLE,Assignment Completed,"3223 N 33RD ST,MILWAUKEE","{'lat': 43.077547, 'lng': -87.955253}",
1424,182571755-Service in Progress,182571755,2018-09-14 15:11:25,"2463 N BUFFUM ST,MKE",5,INVESTIGATION,Service in Progress,"2463 N BUFFUM ST,MILWAUKEE","{'lat': 43.062956, 'lng': -87.907121}",
1425,182571767-Assignment Completed,182571767,2018-09-14 15:18:40,"S 11TH ST / W LINCOLN AV,MKE",2,INVESTIGATION,Assignment Completed,"S 11TH ST & W LINCOLN AV,MILWAUKEE","{'lat': 43.002845, 'lng': -87.926039}",
1426,182571676-Service in Progress,182571676,2018-09-14 15:17:01,"9118 W GRANTOSA DR,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"9118 W GRANTOSA DR,MILWAUKEE","{'lat': 43.099911, 'lng': -88.026774}",
1427,182571763-Service in Progress,182571763,2018-09-14 15:16:43,"3410 N 12TH ST,MKE",5,FOLLOW UP,Service in Progress,"3410 N 12TH ST,MILWAUKEE","{'lat': 43.080458, 'lng': -87.925669}",
1428,182571762-Service in Progress,182571762,2018-09-14 15:15:54,"1110 S 1ST ST,MKE",2,GAS LEAK,Service in Progress,"1110 S 1ST ST,MILWAUKEE","{'lat': 43.019785, 'lng': -87.910804}",
1429,182571599-Advised,182571599,2018-09-14 14:30:44,"2241 N BUFFUM ST,MKE",5,TRBL W/SUBJ,Advised,"2241 N BUFFUM ST,MILWAUKEE","{'lat': 43.06005, 'lng': -87.907071}",
1430,182571782-Service in Progress,182571782,2018-09-14 15:24:39,"814 N LINCOLN MEMORIAL DR,MKE",1,ACC PDO,Service in Progress,"814 N LINCOLN MEMORIAL DR,MILWAUKEE","{'lat': 43.045004, 'lng': -87.895403}",
1431,182571766-Advised,182571766,2018-09-14 15:23:10,"4820 N 37TH ST,MKE",7,911 ABUSE CONFIR,Advised,"4820 N 37TH ST,MILWAUKEE","{'lat': 43.105102, 'lng': -87.958619}",
1432,182571751-Advised,182571751,2018-09-14 15:22:50,"400 W MICHIGAN ST,MKE",1,ABAND/STOLEN PRO,Advised,"400 W MICHIGAN ST,MILWAUKEE","{'lat': 43.037252, 'lng': -87.91601}",
1433,182571774-Service in Progress,182571774,2018-09-14 15:22:40,"8951 N 95TH ST,MKE",4,COMMUNITY MTNG,Service in Progress,"8951 N 95TH ST,MILWAUKEE","{'lat': 43.180615, 'lng': -88.026447}",
1434,182571676-Advised,182571676,2018-09-14 15:17:01,"9118 W GRANTOSA DR,MKE",7,TRBL W/SUBJ-DV,Advised,"9118 W GRANTOSA DR,MILWAUKEE","{'lat': 43.099911, 'lng': -88.026774}",
1435,182571762-Assignment Completed,182571762,2018-09-14 15:15:54,"1110 S 1ST ST,MKE",2,GAS LEAK,Assignment Completed,"1110 S 1ST ST,MILWAUKEE","{'lat': 43.019785, 'lng': -87.910804}",
1436,182571724-To be Filed,182571724,2018-09-14 15:03:40,"W HAMPTON AV / N 49TH ST,MKE",7,ACC PDO,To be Filed,"W HAMPTAV & N 49TH ST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1437,182571632-To be Filed,182571632,2018-09-14 14:43:29,"539 S HAWLEY RD,MKE",3,ACC UNKN INJ,To be Filed,"539 S HAWLEY RD,MILWAUKEE","{'lat': 43.026112, 'lng': -87.98591}",
1438,182571797-Service in Progress,182571797,2018-09-14 15:29:22,"N 33RD ST / W LISBON AV,MKE",3,COMMUNITY MTNG,Service in Progress,"N 33RD ST & W LISBAV,MILWAUKEE","{'lat': 43.057882, 'lng': -87.955311}",
1439,182571795-Service in Progress,182571795,2018-09-14 15:28:36,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1440,182571781-Unable to Locate Complainant,182571781,2018-09-14 15:27:20,"N 35TH ST / W GALENA ST,MKE",3,SUBJ WITH GUN,Unable to Locate Complainant,"N 35TH ST & W GALENA ST,MILWAUKEE","{'lat': 43.051491, 'lng': -87.957619}",
1441,182571778-Unable to Locate Complainant,182571778,2018-09-14 15:25:43,"2021 S 5TH PL,MKE",2,SUBJ WITH WEAPON,Unable to Locate Complainant,"2021 S 5TH PL,MILWAUKEE","{'lat': 43.007744, 'lng': -87.917926}",
1442,182571788-Assignment Completed,182571788,2018-09-14 15:25:27,"1100 W LINCOLN AV,MKE",2,INVESTIGATION,Assignment Completed,"1100 W LINCOLN AV,MILWAUKEE","{'lat': 43.003075, 'lng': -87.926044}",
1443,182571787-Service in Progress,182571787,2018-09-14 15:25:23,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1444,182571782-To be Filed,182571782,2018-09-14 15:24:39,"814 N LINCOLN MEMORIAL DR,MKE",1,ACC PDO,To be Filed,"814 N LINCOLN MEMORIAL DR,MILWAUKEE","{'lat': 43.045004, 'lng': -87.895403}",
1445,182571731-Advised,182571731,2018-09-14 15:05:05,"700 S 4TH ST,MKE",2,TRBL W/JUV,Advised,"700 S 4TH ST,MILWAUKEE","{'lat': 43.023721, 'lng': -87.91465}",
1446,182571716-Assignment Completed,182571716,2018-09-14 15:01:47,"3403 W SCOTT ST,MKE",2,ABAND/STOLEN PRO,Assignment Completed,"3403 W SCOTT ST,MILWAUKEE","{'lat': 43.018773, 'lng': -87.956502}",
1447,182571704-To be Filed,182571704,2018-09-14 14:57:55,"S 13TH ST / W COLLEGE AV,MKE",6,ACC PI,To be Filed,"S 13TH ST & W COLLEGE AV,MILWAUKEE","{'lat': 42.930264, 'lng': -87.929949}",
1448,182571705-Assignment Completed,182571705,2018-09-14 14:56:00,RIVERSIDE HIGH,OCOE,SCHL MONITORING,Assignment Completed,"RIVERSIDE HIGH, MILWAUKEE","{'lat': 43.068795, 'lng': -87.887951}",
1449,182571653-Advised,182571653,2018-09-14 14:55:01,"450 S 90TH ST,MKE",3,WELFARE CITIZEN,Advised,"450 S 90TH ST,MILWAUKEE","{'lat': 43.026365, 'lng': -88.023923}",
1450,182571649-To be Filed,182571649,2018-09-14 14:37:28,"1615 E LOCUST ST,MKE",1,FIGHT,To be Filed,"1615 E LOCUST ST,MILWAUKEE","{'lat': 43.070368, 'lng': -87.890329}",
1451,182571492-Open Investigation,182571492,2018-09-14 14:36:06,"4643 N 40TH ST,MKE",7,PROPERTY DAMAGE,Open Investigation,"4643 N 40TH ST,MILWAUKEE","{'lat': 43.101678, 'lng': -87.96299}",
1452,182571811-Service in Progress,182571811,2018-09-14 15:34:35,"1011 W CENTER ST,MKE",3,SCHL MONITORING,Service in Progress,"1011 W CENTER ST,MILWAUKEE","{'lat': 43.067482, 'lng': -87.924154}",
1453,182571801-Service in Progress,182571801,2018-09-14 15:33:52,"N 37TH ST / W WISCONSIN AV,MKE",3,FIGHT,Service in Progress,"N 37TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.03876, 'lng': -87.959018}",
1454,182571802-Service in Progress,182571802,2018-09-14 15:33:31,"N 91ST ST / W GOOD HOPE RD,MKE",4,RECKLESS VEHICLE,Service in Progress,"N 91ST ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.149332, 'lng': -88.025157}",
1455,182571789-Service in Progress,182571789,2018-09-14 15:30:57,"2738 N 55TH ST,MKE",7,FIGHT,Service in Progress,"2738 N 55TH ST,MILWAUKEE","{'lat': 43.068921, 'lng': -87.981716}",
1456,182571823-Service in Progress,182571823,2018-09-14 15:39:21,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1457,182571822-Assignment Completed,182571822,2018-09-14 15:39:11,"1021 N OLD WORLD THIRD ST,MKE",1,BUSINESS CHECK,Assignment Completed,"1021 N OLD WORLD THIRD ST,MILWAUKEE","{'lat': 43.043446, 'lng': -87.914891}",
1458,182571820-Service in Progress,182571820,2018-09-14 15:37:43,"N 31ST ST / W JUNEAU AV,MKE",3,SCHL MONITORING,Service in Progress,"N 31ST ST & W JUNEAU AV,MILWAUKEE","{'lat': 43.045881, 'lng': -87.952464}",
1459,182571814-Service in Progress,182571814,2018-09-14 15:37:32,"S 35TH ST / W NATIONAL AV,MKE",2,ABDUCTION,Service in Progress,"S 35TH ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.021611, 'lng': -87.957698}",
1460,182571803-Service in Progress,182571803,2018-09-14 15:36:41,"W HAMPTON AV / N 18TH ST,MKE",7,INJ PERSON/SICK,Service in Progress,"W HAMPTAV & N 18TH ST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1461,182571802-Unable to Locate Complainant,182571802,2018-09-14 15:33:31,"N 91ST ST / W GOOD HOPE RD,MKE",4,RECKLESS VEHICLE,Unable to Locate Complainant,"N 91ST ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.149332, 'lng': -88.025157}",
1462,182571795-Assignment Completed,182571795,2018-09-14 15:28:36,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1463,182571834-Service in Progress,182571834,2018-09-14 15:44:55,"3331 W LINCOLN AV,MKE",2,NOISE NUISANCE,Service in Progress,"3331 W LINCOLN AV,MILWAUKEE","{'lat': 43.002783, 'lng': -87.956363}",
1464,182571833-Assignment Completed,182571833,2018-09-14 15:44:29,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1465,182571817-Assignment Completed,182571817,2018-09-14 15:42:17,"5877 N 70TH ST,MKE",4,FIRE,Assignment Completed,"5877 N 70TH ST,MILWAUKEE","{'lat': 43.124799, 'lng': -87.998719}",
