,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1276,182611319-Assignment Completed,182611319,2018-09-18 13:47:59,"6602 W CARMEN AV,MKE",4,BATTERY DV,Assignment Completed,"6602 W CARMEN AV, MILWAUKEE, WI","{'lat': 43.123351, 'lng': -87.993596}",
1277,182611428-Service in Progress,182611428,2018-09-18 14:19:46,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1278,182611427-Service in Progress,182611427,2018-09-18 14:19:09,"4619 W TESCH AVE, GREENFIELD",CITY,SUBJ WANTED,Service in Progress,"4619 W TESCH AVE, GREENFIELD, MILWAUKEE, WI","{'lat': 42.971018, 'lng': -87.972831}",
1279,182611226-Service in Progress,182611226,2018-09-18 14:18:35,"6441 N 71ST ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress,"6441 N 71ST ST, MILWAUKEE, WI","{'lat': 43.135196, 'lng': -88.000222}",
1280,182611371-To be Filed,182611371,2018-09-18 14:18:08,"2765 S 34TH ST,MKE",6,THEFT,To be Filed,"2765 S 34TH ST, MILWAUKEE, WI","{'lat': 42.994559, 'lng': -87.956917}",
1281,182611414-Service in Progress,182611414,2018-09-18 14:18:01,"3271 N LAKE DR,MKE",1,ACC PDO,Service in Progress,"3271 N LAKE DR, MILWAUKEE, WI","{'lat': 43.077053, 'lng': -87.872407}",
1282,182611426-Service in Progress,182611426,2018-09-18 14:17:54,"901 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"901 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
1283,182611274-Service in Progress,182611274,2018-09-18 14:17:03,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1284,182611415-Service in Progress,182611415,2018-09-18 14:15:39,"6122 W STACK CT,MKE",6,THEFT VEHICLE,Service in Progress,"6122 W STACK CT, MILWAUKEE, WI","{'lat': 42.991903, 'lng': -87.990044}",
1285,182611419-City Citation(s) Issued,182611419,2018-09-18 14:15:39,"2901 W HAMPTON AV,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"2901 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1286,182611375-Advised,182611375,2018-09-18 14:07:10,"820 E KNAPP ST,MKE",1,TRBL W/JUV,Advised,"820 E KNAPP ST,MILWAUKEE","{'lat': 43.047521, 'lng': -87.901513}",
1287,182611387-To be Filed,182611387,2018-09-18 14:05:50,"2401 S 8TH ST,MKE",2,SUBJ STOP,To be Filed,"2401 S 8TH ST, MILWAUKEE, WI","{'lat': 43.001125, 'lng': -87.921494}",
1288,182611366-Assignment Completed,182611366,2018-09-18 13:54:49,"2707 N 27TH ST,MKE",5,FOLLOW UP,Assignment Completed,"2707 N 27TH ST, MILWAUKEE, WI","{'lat': 43.068022, 'lng': -87.947538}",
1289,182611354-Open Investigation,182611354,2018-09-18 13:53:47,"W OKLAHOMA AV / S 3RD ST,MKE",6,WELFARE CITIZEN,Open Investigation,"W OKLAHOMA AVE & S 3RD ST, MILWAUKEE, WI","{'lat': 42.988284, 'lng': -87.909318}",
1290,182611358-Advised,182611358,2018-09-18 13:53:03,"315 S 64TH ST,MKE",3,FAMILY TROUBLE,Advised,"315 S 64TH ST, MILWAUKEE, WI","{'lat': 43.028401, 'lng': -87.992711}",
1291,182611293-Assignment Completed,182611293,2018-09-18 13:31:13,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1292,182611201-Advised,182611201,2018-09-18 14:24:10,"3004 S 15TH ST,MKE",6,THEFT,Advised,"3004 S 15TH ST, MILWAUKEE, WI","{'lat': 42.990003, 'lng': -87.931001}",
1293,182611440-Service in Progress,182611440,2018-09-18 14:23:20,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1294,182611436-Service in Progress,182611436,2018-09-18 14:22:50,"2355 N 35TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"2355 N 35TH ST,MILWAUKEE","{'lat': 43.061906, 'lng': -87.959136}",
1295,182611434-Service in Progress,182611434,2018-09-18 14:22:17,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1296,182611433-Service in Progress,182611433,2018-09-18 14:21:13,"619 W WALNUT ST,MKE",5,COURT DUTY,Service in Progress,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
1297,182611432-Service in Progress,182611432,2018-09-18 14:20:54,"N 76TH ST / W GOOD HOPE RD,MKE",4,PROPERTY PICKUP,Service in Progress,"N 76TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148724, 'lng': -88.005467}",
1298,182611430-Assignment Completed,182611430,2018-09-18 14:20:05,"2819 W RICHARDSON PL,MKE",3,FOLLOW UP,Assignment Completed,"2819 W RICHARDSPL,MILWAUKEE","{'lat': 43.042485, 'lng': -87.949524}",
1299,182611404-Advised,182611404,2018-09-18 14:10:31,"2621 W NASH ST,MKE",5,TRAFFIC STOP,Advised,"2621 W NASH ST, MILWAUKEE, WI","{'lat': 43.084576, 'lng': -87.946116}",
1300,182611316-To be Filed,182611316,2018-09-18 13:40:02,"N BOOTH ST / E LOCUST ST,MKE",5,ACC PDO,To be Filed,"N BOOTH ST & E LOCUST ST, MILWAUKEE, WI","{'lat': 43.071131, 'lng': -87.904028}",
1301,182611317-Assignment Completed,182611317,2018-09-18 13:38:47,CHILDRENS COURT,SCD,COURT DUTY,Assignment Completed,"CHILDRENS COURT, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1302,182611273-To be Filed,182611273,2018-09-18 13:32:44,"N 18TH ST / W CENTER ST,MKE",3,ACC PDO,To be Filed,"N 18TH ST & W CENTER ST, MILWAUKEE, WI","{'lat': 43.067772, 'lng': -87.935653}",
1303,182611455-Assignment Completed,182611455,2018-09-18 14:28:42,"3333 N 17TH ST,MKE",5,SUBJ WANTED,Assignment Completed,"3333 N 17TH ST, MILWAUKEE, WI","{'lat': 43.079771, 'lng': -87.932572}",
1304,182611453-Advised,182611453,2018-09-18 14:28:19,"1630 N 20TH ST,MKE",3,TRAFFIC STOP,Advised,"1630 N 20TH ST, MILWAUKEE, WI","{'lat': 43.052089, 'lng': -87.937291}",
1305,182611452-Assignment Completed,182611452,2018-09-18 14:28:15,"1801 W OLIVE ST,MKE",5,SCHL MONITORING,Assignment Completed,"1801 W OLIVE ST, MILWAUKEE, WI","{'lat': 43.092683, 'lng': -87.933081}",
1306,182611435-Service in Progress,182611435,2018-09-18 14:28:11,"5057 N 19TH PL,MKE",7,ENTRY,Service in Progress,"5057 N 19TH PL, MILWAUKEE, WI","{'lat': 43.109503, 'lng': -87.935501}",
1307,182611450-Service in Progress,182611450,2018-09-18 14:27:28,"502 W GARFIELD AV,MKE",5,FOLLOW UP,Service in Progress,"502 W GARFIELD AV, MILWAUKEE, WI","{'lat': 43.059275, 'lng': -87.917362}",
1308,182611449-Service in Progress,182611449,2018-09-18 14:27:24,"4120 N PORT WASHINGTON AV,MKE",5,SPECIAL ASSIGN,Service in Progress,"4120 N PORT WASHINGTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1309,182611447-Assignment Completed,182611447,2018-09-18 14:26:13,"3022 W NATIONAL AV,MKE",2,SUBJ WANTED,Assignment Completed,"3022 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.022228, 'lng': -87.952145}",
1310,182611446-Service in Progress,182611446,2018-09-18 14:26:06,"6929 W SILVER SPRING DR,MKE",4,SPECIAL ASSIGN,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1311,182611444-Service in Progress,182611444,2018-09-18 14:25:56,CENTRAL OFFICE,OCOE,INVESTIGATION,Service in Progress,"CENTRAL OFFICE, MILWAUKEE, WI","{'lat': 42.87431, 'lng': -87.959568}",
1312,182611413-Assignment Completed,182611413,2018-09-18 14:25:28,"1111 S 6TH ST,MKE",2,INJ PERSON/SICK,Assignment Completed,"1111 S 6TH ST, MILWAUKEE, WI","{'lat': 43.019846, 'lng': -87.918582}",
1313,182611427-Unable to Locate Complainant,182611427,2018-09-18 14:19:09,"4619 W TESCH AVE, GREENFIELD",CITY,SUBJ WANTED,Unable to Locate Complainant,"4619 W TESCH AVE, GREENFIELD, MILWAUKEE, WI","{'lat': 42.971018, 'lng': -87.972831}",
1314,182611472-Assignment Completed,182611472,2018-09-18 14:34:17,"3510 N 7TH ST,MKE",5,BUSINESS CHECK,Assignment Completed,"3510 N 7TH ST,MILWAUKEE","{'lat': 43.081854, 'lng': -87.919362}",
1315,182611470-Service in Progress,182611470,2018-09-18 14:33:58,"4733 W VLIET ST,MKE",3,VEHICLE MAINT,Service in Progress,"4733 W VLIET ST, MILWAUKEE, WI","{'lat': 43.048316, 'lng': -87.973303}",
1316,182611458-Service in Progress,182611458,2018-09-18 14:33:32,"1433 W BURNHAM ST,MKE",2,BATTERY,Service in Progress,"1433 W BURNHAM ST, MILWAUKEE, WI","{'lat': 43.009578, 'lng': -87.930427}",
1317,182611467-City Citation(s) Issued,182611467,2018-09-18 14:32:31,"3126 N MARTIN L KING JR DR,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"3126 N DOCTOR M.L.K. DR, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1318,182611465-Service in Progress,182611465,2018-09-18 14:32:08,"1831 W NATIONAL AV,MKE",2,SUBJ STOP,Service in Progress,"1831 W NATIONAL AV,MILWAUKEE","{'lat': 43.022486, 'lng': -87.936425}",
1319,182611464-Assignment Completed,182611464,2018-09-18 14:31:40,"2008 W CENTER ST,MKE",5,BUSINESS CHECK,Assignment Completed,"2008 W CENTER ST,MILWAUKEE","{'lat': 43.067948, 'lng': -87.937553}",
1320,182611418-Assignment Completed,182611418,2018-09-18 14:31:34,"3033 S 8TH ST,MKE",6,WELFARE CITIZEN,Assignment Completed,"3033 S 8TH ST, MILWAUKEE, WI","{'lat': 42.98935, 'lng': -87.921759}",
1321,182611443-Advised,182611443,2018-09-18 14:31:14,"1818 W JUNEAU AV,MKE",3,CALL FOR POLICE,Advised,"1818 W JUNEAU AV, MILWAUKEE, WI","{'lat': 43.046343, 'lng': -87.935867}",
1322,182611439-Unable to Locate Complainant,182611439,2018-09-18 14:30:13,"N SHERMAN BL / W DOUGLAS AV,MKE",4,TRBL W/SUBJ-DV,Unable to Locate Complainant,"N SHERMAN BL & W DOUGLAS AV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1323,182611428-To be Filed,182611428,2018-09-18 14:19:46,"6929 W SILVER SPRING DR,MKE",4,REPORTS,To be Filed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1324,182611359-Assignment Completed,182611359,2018-09-18 13:52:36,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1325,182611348-Assignment Completed,182611348,2018-09-18 13:49:36,"2547 N 45TH ST,MKE",3,INVESTIGATION,Assignment Completed,"2547 N 45TH ST,MILWAUKEE","{'lat': 43.065272, 'lng': -87.970257}",
1326,182611228-Advised,182611228,2018-09-18 14:39:32,"7730 W APPLETON AV,MKE",7,TRBL W/SUBJ,Advised,"7730 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1327,182611485-Service in Progress,182611485,2018-09-18 14:38:24,"2920 N 4TH ST,MKE",5,REPORT TO 10-22,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1328,182611481-Service in Progress,182611481,2018-09-18 14:37:30,"7711 W MILL RD,MKE",4,POLICE ADMIN,Service in Progress,"7711 W MILL RD, MILWAUKEE, WI","{'lat': 43.133728, 'lng': -88.00767}",
1329,182611480-Service in Progress,182611480,2018-09-18 14:37:23,"2627 W CAPITOL DR,MKE",5,TRBL W/SUBJ,Service in Progress,"2627 W CAPITOL DR,MILWAUKEE","{'lat': 43.0894, 'lng': -87.946558}",
1330,182611478-Unable to Locate Complainant,182611478,2018-09-18 14:36:59,"1527 W BURLEIGH ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant,"1527 W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.074702, 'lng': -87.930725}",
1331,182611475-Assignment Completed,182611475,2018-09-18 14:35:20,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1332,182611415-To be Filed,182611415,2018-09-18 14:15:39,"6122 W STACK CT,MKE",6,THEFT VEHICLE,To be Filed,"6122 W STACK CT, MILWAUKEE, WI","{'lat': 42.991903, 'lng': -87.990044}",
1333,182611382-Assignment Completed,182611382,2018-09-18 14:04:20,"1924 W HIGHLAND AV,MKE",3,SUBJ WANTED,Assignment Completed,"1924 W HIGHLAND AV,MILWAUKEE","{'lat': 43.04512, 'lng': -87.936509}",
1334,182611496-Assignment Completed,182611496,2018-09-18 14:42:46,"1615 E LOCUST ST,MKE",1,SCHOOL,Assignment Completed,"1615 E LOCUST ST,MILWAUKEE","{'lat': 43.070368, 'lng': -87.890329}",
1335,182611420-Service in Progress,182611420,2018-09-18 14:42:43,"2801 W KINNICKINNIC RIVER PK,MKE",6,WELFARE CITIZEN,Service in Progress,"2801 W KINNICKINNIC RIVER PK, MILWAUKEE, WI","{'lat': 42.990908, 'lng': -87.949854}",
1336,182611495-Assignment Completed,182611495,2018-09-18 14:42:08,"200 N BROADWAY,MKE",1,CITIZEN CONTACT,Assignment Completed,"200 N BROADWAY,MILWAUKEE","{'lat': 43.032962, 'lng': -87.906661}",
1337,182611494-Assignment Completed,182611494,2018-09-18 14:42:07,"954 N 27TH ST,MKE",3,BUSINESS CHECK,Assignment Completed,"954 N 27TH ST, MILWAUKEE, WI","{'lat': 43.042885, 'lng': -87.947373}",
1338,182611466-Service in Progress,182611466,2018-09-18 14:40:10,"S 11TH ST / W MANITOBA ST,MKE",6,TRBL W/SUBJ,Service in Progress,"S 11TH ST & W MANITOBA ST, MILWAUKEE, WI","{'lat': 42.99013, 'lng': -87.926318}",
1339,182611414-Open Investigation,182611414,2018-09-18 14:18:01,"3271 N LAKE DR,MKE",1,ACC PDO,Open Investigation,"3271 N LAKE DR, MILWAUKEE, WI","{'lat': 43.077053, 'lng': -87.872407}",
1340,182611391-Assignment Completed,182611391,2018-09-18 14:07:06,"6680 N TEUTONIA AV,MKE",4,ASSIGNMENT,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
1341,182611511-Service in Progress,182611511,2018-09-18 14:48:36,"683 S HAWLEY RD,MKE",3,BUSINESS CHECK,Service in Progress,"683 S HAWLEY RD, MILWAUKEE, WI","{'lat': 43.024493, 'lng': -87.98664}",
1342,182611491-Service in Progress,182611491,2018-09-18 14:48:33,"N SHERMAN BL / W FLORIST AV,MKE",4,TRBL W/SUBJ-DV,Service in Progress,"N SHERMAN BL & W FLORIST AV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1343,182611510-Service in Progress,182611510,2018-09-18 14:48:16,"8500 W CONGRESS ST,MKE",7,FOLLOW UP,Service in Progress,"8500 W CONGRESS ST, MILWAUKEE, WI","{'lat': 43.096926, 'lng': -88.018703}",
1344,182611509-Service in Progress,182611509,2018-09-18 14:47:57,"2333 N 49TH ST,MKE",3,FOLLOW UP,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1345,182611507-Service in Progress,182611507,2018-09-18 14:47:00,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1346,182611505-Service in Progress,182611505,2018-09-18 14:46:21,"820 E KNAPP ST,MKE",1,TRBL W/SUBJ,Service in Progress,"820 E KNAPP ST,MILWAUKEE","{'lat': 43.047521, 'lng': -87.901513}",
1347,182611503-Service in Progress,182611503,2018-09-18 14:46:00,"619 W WALNUT ST,MKE",5,POLICE ADMIN,Service in Progress,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
1348,182611500-Service in Progress,182611500,2018-09-18 14:45:38,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Service in Progress,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
1349,182611498-Service in Progress,182611498,2018-09-18 14:45:29,"2627 N 35TH ST,MKE",3,FOLLOW UP,Service in Progress,"2627 N 35TH ST, MILWAUKEE, WI","{'lat': 43.066737, 'lng': -87.957683}",
1350,182611458-Open Investigation,182611458,2018-09-18 14:33:32,"1433 W BURNHAM ST,MKE",2,BATTERY,Open Investigation,"1433 W BURNHAM ST, MILWAUKEE, WI","{'lat': 43.009578, 'lng': -87.930427}",
1351,182611434-Assignment Completed,182611434,2018-09-18 14:22:17,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1352,182611471-Service in Progress,182611471,2018-09-18 14:54:49,"2501 W KILBOURN AV,MKE",3,TRBL W/SUBJ,Service in Progress,"2501 W KILBOURN AV, MILWAUKEE, WI","{'lat': 43.041417, 'lng': -87.945244}",
1353,182611515-Advised,182611515,2018-09-18 14:50:18,"9220 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Advised,"9220 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.119818, 'lng': -88.027717}",
1354,182611499-Service in Progress,182611499,2018-09-18 14:50:14,"1628 W VIENNA AV,MKE",5,PROPERTY DAMAGE,Service in Progress,"1628 W VIENNA AV, MILWAUKEE, WI","{'lat': 43.086034, 'lng': -87.931699}",
1355,182611532-Service in Progress,182611532,2018-09-18 14:59:27,"W FOREST HOME AV / W MORGAN AV,MKE",6,TRAFFIC HAZARD,Service in Progress,"W FOREST HOME AVE & W MORGAN AV, MILWAUKEE, WI","{'lat': 42.981153, 'lng': -87.980858}",
1356,182611536-Assignment Completed,182611536,2018-09-18 14:58:19,"N 6TH ST / W LOCUST ST,MKE",5,TRAFFIC HAZARD,Assignment Completed,"N 6TH ST & W LOCUST ST, MILWAUKEE, WI","{'lat': 43.071165, 'lng': -87.918376}",
1357,182611522-Service in Progress,182611522,2018-09-18 14:58:16,"5929 W LISBON AV,MKE",3,TRBL W/SUBJ,Service in Progress,"5929 W LISBAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1358,182611535-Assignment Completed,182611535,2018-09-18 14:57:53,"2537 N 20TH ST,MKE",3,INVESTIGATION,Assignment Completed,"2537 N 20TH ST, MILWAUKEE, WI","{'lat': 43.064995, 'lng': -87.937799}",
1359,182611534-Service in Progress,182611534,2018-09-18 14:57:47,"6700 N INDUSTRIAL RD,MKE",4,SPECIAL ASSIGN,Service in Progress,"6700 N INDUSTRIAL RD,MILWAUKEE","{'lat': 43.140324, 'lng': -87.9973}",
1360,182611533-Service in Progress,182611533,2018-09-18 14:57:32,"4425 N 85TH ST,MKE",7,SPECIAL ASSIGN,Service in Progress,"4425 N 85TH ST, MILWAUKEE, WI","{'lat': 43.097657, 'lng': -88.018842}",
1361,182611530-Service in Progress,182611530,2018-09-18 14:57:17,"2516 N 12TH ST,MKE",3,SHOTSPOTTER,Service in Progress,"2516 N 12TH ST, MILWAUKEE, WI","{'lat': 43.064431, 'lng': -87.926375}",
1362,182611438-Service in Progress,182611438,2018-09-18 14:56:33,"2832 W VLIET ST,MKE",3,THEFT,Service in Progress,"2832 W VLIET ST, MILWAUKEE, WI","{'lat': 43.048901, 'lng': -87.94952}",
1363,182611516-Service in Progress,182611516,2018-09-18 14:56:02,"4657 N 71ST ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"4657 N 71ST ST, MILWAUKEE, WI","{'lat': 43.102076, 'lng': -88.000961}",
1364,182611521-Service in Progress,182611521,2018-09-18 14:55:56,"N 55TH ST / W NORTH AV,MKE",3,ACC PI,Service in Progress,"N 55TH ST & W NORTH AV, MILWAUKEE, WI","{'lat': 43.059308, 'lng': -87.981931}",
1365,182611511-Assignment Completed,182611511,2018-09-18 14:48:36,"683 S HAWLEY RD,MKE",3,BUSINESS CHECK,Assignment Completed,"683 S HAWLEY RD, MILWAUKEE, WI","{'lat': 43.024493, 'lng': -87.98664}",
1366,182611491-Advised,182611491,2018-09-18 14:48:33,"N SHERMAN BL / W FLORIST AV,MKE",4,TRBL W/SUBJ-DV,Advised,"N SHERMAN BL & W FLORIST AV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1367,182611509-Assignment Completed,182611509,2018-09-18 14:47:57,"2333 N 49TH ST,MKE",3,FOLLOW UP,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1368,182611551-Service in Progress,182611551,2018-09-18 15:04:17,"4995 S 25TH ST,MKE",6,FOLLOW UP,Service in Progress,"4995 S 25TH ST, MILWAUKEE, WI","{'lat': 42.953743, 'lng': -87.946503}",
1369,182611547-Unable to Locate Complainant,182611547,2018-09-18 15:03:53,"2750 N 2ND ST,MKE",5,TRAFFIC HAZARD,Unable to Locate Complainant,"2750 N 2ND ST, MILWAUKEE, WI","{'lat': 43.068693, 'lng': -87.91204}",
1370,182611550-Advised,182611550,2018-09-18 15:03:37,5604 N 118TH ST,4,TRAFFIC STOP,Advised,"5604 N 118TH ST, MILWAUKEE, WI","{'lat': 42.99776, 'lng': -88.059455}",
1371,182611545-Service in Progress,182611545,2018-09-18 15:02:34,"200 E WELLS ST,MKE",1,INVESTIGATION,Service in Progress,"200 E WELLS ST, MILWAUKEE, WI","{'lat': 43.041141, 'lng': -87.909711}",
1372,182611540-Service in Progress,182611540,2018-09-18 15:02:16,"700 S 4TH ST,MKE",2,TRBL W/JUV,Service in Progress,"700 S 4TH ST,MILWAUKEE","{'lat': 43.023721, 'lng': -87.91465}",
1373,182611544-Assignment Completed,182611544,2018-09-18 15:02:13,"8238 W APPLETON AV,MKE",7,SPECIAL ASSIGN,Assignment Completed,"8238 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1374,182611520-Service in Progress,182611520,2018-09-18 15:01:18,"S 11TH ST / W HISTORIC MITCHELL ST,MKE",2,ACC PI,Service in Progress,"S 11TH ST & W HISTORIC MITCHELL ST, MILWAUKEE, WI","{'lat': 43.01229, 'lng': -87.925522}",
1375,182611523-Service in Progress,182611523,2018-09-18 15:00:53,"4834 N MOTHER DANIELS WA,MKE",7,RECK USE OF WEAP,Service in Progress,"4834 N MOTHER DANIELS WA, MILWAUKEE, WI","{'lat': 43.105124, 'lng': -87.955655}",
1376,182611543-Advised,182611543,2018-09-18 15:00:19,"1710 W ATKINSON AV,MKE",5,TRAFFIC STOP,Advised,"1710 W ATKINSAV, MILWAUKEE, WI","{'lat': 43.08806, 'lng': -87.932258}",
1377,182611563-Service in Progress,182611563,2018-09-18 15:09:19,"2435 W PURDUE ST,MKE",7,SHOTSPOTTER,Service in Progress,"2435 W PURDUE ST, MILWAUKEE, WI","{'lat': 43.103037, 'lng': -87.942227}",
1378,182611531-Unable to Locate Complainant,182611531,2018-09-18 15:08:53,"6676 W APPLETON AV,MKE",7,ENTRY,Unable to Locate Complainant,"6676 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1379,182611554-Service in Progress,182611554,2018-09-18 15:08:05,"3939 N 88TH ST,MKE",7,TRBL W/JUV,Service in Progress,"3939 N 88TH ST, MILWAUKEE, WI","{'lat': 43.088014, 'lng': -88.024006}",
1380,182611560-To be Filed,182611560,2018-09-18 15:06:32,"6929 W SILVER SPRING DR,MKE",4,POLICE ADMIN,To be Filed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1381,182611557-Service in Progress,182611557,2018-09-18 15:05:35,"4160 N PORT WASHINGTON AV,MKE",5,SUBJ WANTED,Service in Progress,"4160 N PORT WASHINGTAV, MILWAUKEE, WI","{'lat': 43.092126, 'lng': -87.914216}",
1382,182611180-Advised,182611180,2018-09-18 15:05:21,"4510 N 76TH ST,MKE",7,TRBL W/SUBJ,Advised,"4510 N 76TH ST, MILWAUKEE, WI","{'lat': 42.962959, 'lng': -88.008089}",
1383,182611503-Assignment Completed,182611503,2018-09-18 14:46:00,"619 W WALNUT ST,MKE",5,POLICE ADMIN,Assignment Completed,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
1384,182611485-Assignment Completed,182611485,2018-09-18 14:38:24,"2920 N 4TH ST,MKE",5,REPORT TO 10-22,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1385,182611450-Open Investigation,182611450,2018-09-18 14:27:28,"502 W GARFIELD AV,MKE",5,FOLLOW UP,Open Investigation,"502 W GARFIELD AV, MILWAUKEE, WI","{'lat': 43.059275, 'lng': -87.917362}",
