,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1468,182601588-To be Filed,182601588,2018-09-17 15:17:33,"3920 W GOOD HOPE RD,MKE",4,ENTRY,To be Filed,"3920 W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.149029, 'lng': -87.960652}",
1469,182601737-Assignment Completed,182601737,2018-09-17 15:16:26,"2305 S 11TH ST,MKE",2,SUBJ STOP,Assignment Completed,"2305 S 11TH ST, MILWAUKEE, WI","{'lat': 43.002579, 'lng': -87.926133}",
1470,182601717-To be Filed,182601717,2018-09-17 15:15:53,"S 5TH PL / W ARTHUR AV,MKE",2,ACC PI,To be Filed,"S 5TH PL & W ARTHUR AV, MILWAUKEE, WI","{'lat': 42.999179, 'lng': -87.917921}",
1471,182601727-To be Filed,182601727,2018-09-17 15:15:21,"324 S 2ND ST,MKE",1,ENTRY AUTOS,To be Filed,"324 S 2ND ST, MILWAUKEE, WI","{'lat': 43.027605, 'lng': -87.912098}",
1472,182601634-Advised,182601634,2018-09-17 15:11:41,"N 9TH ST / W GALENA PL,MKE",5,ENTRY AUTOS,Advised,"N 9TH ST & W GALENA PL, MILWAUKEE, WI","{'lat': 43.050775, 'lng': -87.92293}",
1473,182601713-Assignment Completed,182601713,2018-09-17 15:09:14,"509 N 25TH ST,MKE",3,BATTERY,Assignment Completed,"509 N 25TH ST, MILWAUKEE, WI","{'lat': 43.036375, 'lng': -87.945141}",
1474,182601709-Advised,182601709,2018-09-17 15:08:20,"N 20TH ST / W NORTH AV,MKE",3,BATTERY,Advised,"N 20TH ST & W NORTH AV, MILWAUKEE, WI","{'lat': 43.059576, 'lng': -87.937617}",
1475,182601638-Assignment Completed,182601638,2018-09-17 15:06:48,"107 E VINE ST,MKE",5,ENTRY AUTOS,Assignment Completed,"107 E VINE ST, MILWAUKEE, WI","{'lat': 43.05368, 'lng': -87.911199}",
1476,182601776-Advised,182601776,2018-09-17 15:39:43,"1123 E RUSSELL AV,MKE",6,CALL FOR POLICE,Advised,"1123 E RUSSELL AV, MILWAUKEE, WI","{'lat': 42.995856, 'lng': -87.896527}",
1477,182601725-Service in Progress,182601725,2018-09-17 15:38:53,"305 N 95TH ST,MKE",3,NOTIFICATION,Service in Progress,"305 N 95TH ST,MILWAUKEE","{'lat': 43.032017, 'lng': -88.031853}",
1478,182601801-Service in Progress,182601801,2018-09-17 15:38:29,"4825 N 87TH ST,MKE",7,PROBATION/PAROLE,Service in Progress,"4825 N 87TH ST, MILWAUKEE, WI","{'lat': 43.105609, 'lng': -88.021182}",
1479,182601798-Service in Progress,182601798,2018-09-17 15:38:04,"4000 N SHERMAN BL,MKE",7,TRAFFIC STOP,Service in Progress,"4000 N SHERMAN BL, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1480,182601797-Assignment Completed,182601797,2018-09-17 15:37:56,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1481,182601794-Assignment Completed,182601794,2018-09-17 15:37:33,"8900 W WISCONSIN AV,MKE",3,POLICE ADMIN,Assignment Completed,"8900 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038691, 'lng': -88.020577}",
1482,182601793-Service in Progress,182601793,2018-09-17 15:36:42,"9919 W FOND DU LAC AV,MKE",4,SUBJ WANTED,Service in Progress,"9919 W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.135767, 'lng': -88.035953}",
1483,182601750-Unable to Locate Complainant,182601750,2018-09-17 15:32:57,"3200 W RAMSEY AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant,"3200 W RAMSEY AV, MILWAUKEE, WI","{'lat': 42.937474, 'lng': -87.955479}",
1484,182601723-Assignment Completed,182601723,2018-09-17 15:12:29,"700 S 4TH ST,MKE",2,PROPERTY PICKUP,Assignment Completed,"700 S 4TH ST,MILWAUKEE","{'lat': 43.023721, 'lng': -87.91465}",
1485,182601651-Assignment Completed,182601651,2018-09-17 14:46:40,"6929 W SILVER SPRING DR,MKE",4,SPECIAL ASSIGN,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1486,182601820-Assignment Completed,182601820,2018-09-17 15:44:59,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1487,182601819-Assignment Completed,182601819,2018-09-17 15:44:45,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1488,182601814-Assignment Completed,182601814,2018-09-17 15:43:28,"N HAWLEY RD / W VLIET ST,MKE",3,ACC PDO,Assignment Completed,"N HAWLEY RD & W VLIET ST, MILWAUKEE, WI","{'lat': 43.049532, 'lng': -87.983102}",
1489,182601812-Service in Progress,182601812,2018-09-17 15:42:52,"5420 W BLUE MOUND RD,MKE",3,TRAFFIC STOP,Service in Progress,"5420 W BLUE MOUND RD, MILWAUKEE, WI","{'lat': 43.036761, 'lng': -87.98128}",
1490,182601772-Service in Progress,182601772,2018-09-17 15:42:28,"1720 E NEWPORT AV,MKE",1,THEFT,Service in Progress,"1720 E NEWPORT AV, MILWAUKEE, WI","{'lat': 43.079723, 'lng': -87.888012}",
1491,182601808-Service in Progress,182601808,2018-09-17 15:42:08,"2201 W ROOSEVELT DR,MKE",5,ACC UNKN INJ,Service in Progress,"2201 W ROOSEVELT DR, MILWAUKEE, WI","{'lat': 43.096191, 'lng': -87.939543}",
1492,182601811-Service in Progress,182601811,2018-09-17 15:42:01,"4733 W VLIET ST,MKE",3,ASSIGNMENT,Service in Progress,"4733 W VLIET ST, MILWAUKEE, WI","{'lat': 43.048316, 'lng': -87.973303}",
1493,182601754-Unable to Locate Complainant,182601754,2018-09-17 15:41:13,"3152 N 11TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"3152 N 11TH ST, MILWAUKEE, WI","{'lat': 43.075866, 'lng': -87.924841}",
1494,182601732-Unable to Locate Complainant,182601732,2018-09-17 15:40:23,"2018 N 16TH ST,MKE",3,NOTIFICATION,Unable to Locate Complainant,"2018 N 16TH ST,MILWAUKEE","{'lat': 43.056543, 'lng': -87.932274}",
1495,182601768-Assignment Completed,182601768,2018-09-17 15:24:28,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1496,182601829-Service in Progress,182601829,2018-09-17 15:48:58,"4141 N 64TH ST,MKE",7,SCHL MONITORING,Service in Progress,"4141 N 64TH ST,MILWAUKEE","{'lat': 43.093643, 'lng': -87.993163}",
1497,182601828-Assignment Completed,182601828,2018-09-17 15:48:51,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1498,182601825-Unable to Locate Complainant,182601825,2018-09-17 15:48:00,"W HAMPTON AV / N GREEN BAY AV,MKE",7,TRBL W/SUBJ-DV,Unable to Locate Complainant,"W HAMPTAV & N GREEN BAY AV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1499,182601826-Service in Progress,182601826,2018-09-17 15:46:43,5162 N 68TH ST,7,PROBATION/PAROLE,Service in Progress,"5162 N 68TH ST, MILWAUKEE, WI","{'lat': 43.111328, 'lng': -87.995615}",
1500,182601821-Assignment Completed,182601821,2018-09-17 15:45:04,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1501,182601812-City Citation(s) Issued,182601812,2018-09-17 15:42:52,"5420 W BLUE MOUND RD,MKE",3,TRAFFIC STOP,City Citation(s) Issued,"5420 W BLUE MOUND RD, MILWAUKEE, WI","{'lat': 43.036761, 'lng': -87.98128}",
1502,182601725-Assignment Completed,182601725,2018-09-17 15:38:53,"305 N 95TH ST,MKE",3,NOTIFICATION,Assignment Completed,"305 N 95TH ST,MILWAUKEE","{'lat': 43.032017, 'lng': -88.031853}",
1503,182601801-Assignment Completed,182601801,2018-09-17 15:38:29,"4825 N 87TH ST,MKE",7,PROBATION/PAROLE,Assignment Completed,"4825 N 87TH ST, MILWAUKEE, WI","{'lat': 43.105609, 'lng': -88.021182}",
1504,182601798-City Citation(s) Issued,182601798,2018-09-17 15:38:04,"4000 N SHERMAN BL,MKE",7,TRAFFIC STOP,City Citation(s) Issued,"4000 N SHERMAN BL, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1505,182601793-Unable to Locate Complainant,182601793,2018-09-17 15:36:42,"9919 W FOND DU LAC AV,MKE",4,SUBJ WANTED,Unable to Locate Complainant,"9919 W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.135767, 'lng': -88.035953}",
1506,182601405-Open Investigation,182601405,2018-09-17 15:21:14,"2463 N BUFFUM ST,MKE",5,TRBL W/JUV,Open Investigation,"2463 N BUFFUM ST,MILWAUKEE","{'lat': 43.062956, 'lng': -87.907121}",
1507,182601697-Assignment Completed,182601697,2018-09-17 15:02:30,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1508,182601602-Open Investigation,182601602,2018-09-17 14:59:01,"9000 W WISCONSIN AV,MKE",3,ABAND/STOLEN PRO,Open Investigation,"9000 W WISCONSIN AV,MILWAUKEE","{'lat': 43.041116, 'lng': -88.024519}",
1509,182601836-Advised,182601836,2018-09-17 15:54:00,"2501 S 13TH ST,MKE",2,SUBJ STOP,Advised,"2501 S 13TH ST, MILWAUKEE, WI","{'lat': 42.998953, 'lng': -87.928846}",
1510,182601618-Service in Progress,182601618,2018-09-17 15:53:10,"7605 W FLORIST AV,MKE",4,THEFT VEHICLE,Service in Progress,"7605 W FLORIST AV, MILWAUKEE, WI","{'lat': 43.126583, 'lng': -88.006546}",
1511,182601833-Assignment Completed,182601833,2018-09-17 15:51:46,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1512,182601826-To be Filed,182601826,2018-09-17 15:46:43,5162 N 68TH ST,7,PROBATION/PAROLE,To be Filed,"5162 N 68TH ST, MILWAUKEE, WI","{'lat': 43.111328, 'lng': -87.995615}",
1513,182601786-Assignment Completed,182601786,2018-09-17 15:33:10,"3308 W ST PAUL AV,MKE",3,PROBATION/PAROLE,Assignment Completed,"3308 W ST PAUL AV, MILWAUKEE, WI","{'lat': 43.034931, 'lng': -87.955341}",
1514,182601853-Assignment Completed,182601853,2018-09-17 15:58:57,"2110 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed,"2110 E OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.98846, 'lng': -87.883151}",
1515,182601852-Service in Progress,182601852,2018-09-17 15:58:55,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1516,182601848-Service in Progress,182601848,2018-09-17 15:58:38,"3144 N 40TH ST,MKE",7,CRUELTY ANIMAL,Service in Progress,"3144 N 40TH ST, MILWAUKEE, WI","{'lat': 43.076136, 'lng': -87.962818}",
1517,182601832-Service in Progress,182601832,2018-09-17 15:58:26,"W SCOTT ST / S CESAR E CHAVEZ DR,MKE",2,ACC PDO,Service in Progress,"W SCOTT ST & S CESAR E CHAVEZ DR, MILWAUKEE, WI","{'lat': 43.019095, 'lng': -87.933004}",
1518,182601847-Service in Progress,182601847,2018-09-17 15:57:22,"4265 N 30TH ST,MKE",5,SPECIAL ASSIGN,Service in Progress,"4265 N 30TH ST,MILWAUKEE","{'lat': 43.094535, 'lng': -87.951736}",
1519,182601846-Service in Progress,182601846,2018-09-17 15:57:16,"W FOND DU LAC AV / W HAMPTON AV,MKE",7,TRAFFIC HAZARD,Service in Progress,"W FOND DU LAC AVE & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.089769, 'lng': -87.976092}",
1520,182601845-Service in Progress,182601845,2018-09-17 15:56:23,"3006 S 27TH ST,MKE",6,FOLLOW UP,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1521,182601842-Assignment Completed,182601842,2018-09-17 15:55:46,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1522,182601707-Assignment Completed,182601707,2018-09-17 15:05:22,"245 W LINCOLN AV,MKE",2,PROPERTY PICKUP,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1523,182601877-Service in Progress,182601877,2018-09-17 16:04:51,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1524,182601744-Service in Progress,182601744,2018-09-17 16:04:43,"8200 W BENDER AV,MKE",4,ENTRY,Service in Progress,"8200 W BENDER AV, MILWAUKEE, WI","{'lat': 43.132553, 'lng': -88.013256}",
1525,182601792-Service in Progress,182601792,2018-09-17 16:03:54,"933 N 24TH ST,MKE",3,WELFARE CITIZEN,Service in Progress,"933 N 24TH ST, MILWAUKEE, WI","{'lat': 43.042297, 'lng': -87.943348}",
1526,182601650-Advised,182601650,2018-09-17 16:03:53,"6313 N 84TH ST,MKE",4,TRBL W/SUBJ,Advised,"6313 N 84TH ST, MILWAUKEE, WI","{'lat': 43.132582, 'lng': -88.016134}",
1527,182601874-To be Filed,182601874,2018-09-17 16:03:41,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1528,182601864-Service in Progress,182601864,2018-09-17 16:03:34,"2762 S 60TH ST,MKE",6,TRBL W/SUBJ,Service in Progress,"2762 S 60TH ST, MILWAUKEE, WI","{'lat': 42.994208, 'lng': -87.986998}",
1529,182601804-Service in Progress,182601804,2018-09-17 16:03:01,"2920 W GRANT ST,MKE",2,TRBL W/JUV,Service in Progress,"2920 W GRANT ST, MILWAUKEE, WI","{'lat': 43.0058, 'lng': -87.951015}",
1530,182601739-Service in Progress,182601739,2018-09-17 16:02:17,"2651 N 47TH ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress,"2651 N 47TH ST, MILWAUKEE, WI","{'lat': 43.067206, 'lng': -87.972694}",
1531,182601862-Service in Progress,182601862,2018-09-17 16:00:49,"2643 N DOWNER AV,MKE",1,BUSINESS CHECK,Service in Progress,"2643 N DOWNER AV, MILWAUKEE, WI","{'lat': 43.066998, 'lng': -87.87836}",
1532,182601839-Service in Progress,182601839,2018-09-17 16:00:42,"5543 N 35TH ST,MKE",4,SUBJ WITH WEAPON,Service in Progress,"5543 N 35TH ST, MILWAUKEE, WI","{'lat': 43.118376, 'lng': -87.956574}",
1533,182601850-Service in Progress,182601850,2018-09-17 16:00:16,"N SHERMAN BL / W KEEFE AV,MKE",7,ACC PDO,Service in Progress,"N SHERMAN BL & W KEEFE AV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1534,182601859-Advised,182601859,2018-09-17 16:00:09,"959 W LINCOLN AV,MKE",2,SUBJ STOP,Advised,"959 W LINCOLN AV,MILWAUKEE","{'lat': 43.002579, 'lng': -87.923984}",
1535,182601713-Advised/Referral,182601713,2018-09-17 15:09:14,"509 N 25TH ST,MKE",3,BATTERY,Advised/Referral,"509 N 25TH ST, MILWAUKEE, WI","{'lat': 43.036375, 'lng': -87.945141}",
1536,182601893-Service in Progress,182601893,2018-09-17 16:10:00,"1931 N 38TH ST,MKE",3,FAMILY TROUBLE,Service in Progress,"1931 N 38TH ST, MILWAUKEE, WI","{'lat': 43.055734, 'lng': -87.961421}",
1537,182601890-Assignment Completed,182601890,2018-09-17 16:08:11,"400 W KILBOURN AV,MKE",1,BUSINESS CHECK,Assignment Completed,"400 W KILBOURN AV, MILWAUKEE, WI","{'lat': 43.041329, 'lng': -87.916026}",
1538,182601887-Service in Progress,182601887,2018-09-17 16:07:59,"2857 N 47TH ST,MKE",7,TRBL W/SUBJ,Service in Progress,"2857 N 47TH ST, MILWAUKEE, WI","{'lat': 43.070997, 'lng': -87.972654}",
1539,182601881-Service in Progress,182601881,2018-09-17 16:07:04,"N 23RD ST / W HOPKINS ST,MKE",5,LOOSE ANIMAL,Service in Progress,"N 23RD ST & W HOPKINS ST, MILWAUKEE, WI","{'lat': 43.078717, 'lng': -87.941071}",
1540,182601884-Service in Progress,182601884,2018-09-17 16:06:25,"N 84TH ST / W CONGRESS ST,MKE",7,INVESTIGATION,Service in Progress,"N 84TH ST & W CONGRESS ST,MILWAUKEE","{'lat': 43.09709, 'lng': -88.017394}",
1541,182601882-Assignment Completed,182601882,2018-09-17 16:05:52,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1542,182601880-Service in Progress,182601880,2018-09-17 16:05:50,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1543,182601803-Service in Progress,182601803,2018-09-17 16:05:28,"8918 W CARMEN AV,MKE",4,ENTRY,Service in Progress,"8918 W CARMEN AV,MILWAUKEE","{'lat': 43.123737, 'lng': -88.02359}",
1544,182600606-Service in Progress,182600606,2018-09-17 16:05:20,"2121 W HADLEY ST,MKE",5,TRBL W/SUBJ,Service in Progress,"2121 W HADLEY ST,MILWAUKEE","{'lat': 43.068716, 'lng': -87.939244}",
1545,182601877-Assignment Completed,182601877,2018-09-17 16:04:51,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1546,182601852-Assignment Completed,182601852,2018-09-17 15:58:55,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1547,182601916-Service in Progress,182601916,2018-09-17 16:14:48,"6929 W SILVER SPRING DR,MKE",4,POLICE ADMIN,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1548,182601915-Service in Progress,182601915,2018-09-17 16:14:19,"749 W STATE ST,MKE",1,POLICE ADMIN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1549,182601910-Assignment Completed,182601910,2018-09-17 16:13:13,"N TEUTONIA AV / W HAMPTON AV,MKE",7,TRAFFIC HAZARD,Assignment Completed,"N TEUTONIA AVE & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.109649, 'lng': -87.949303}",
1550,182601903-Service in Progress,182601903,2018-09-17 16:12:12,"2330 W FINN PL,MKE",5,BATTERY DV,Service in Progress,"2330 W FINN PL,MILWAUKEE","{'lat': 43.083839, 'lng': -87.941926}",
1551,182601902-Service in Progress,182601902,2018-09-17 16:11:41,"2721 W CONCORDIA AV,MKE",5,SHOTS FIRED,Service in Progress,"2721 W CONCORDIA AV,MILWAUKEE","{'lat': 43.078911, 'lng': -87.947883}",
1552,182601904-Advised,182601904,2018-09-17 16:11:25,"5501 W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised,"5501 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.094548, 'lng': -87.982853}",
1553,182601901-Advised,182601901,2018-09-17 16:11:03,"2305 S 11TH ST,MKE",2,SUBJ STOP,Advised,"2305 S 11TH ST, MILWAUKEE, WI","{'lat': 43.002579, 'lng': -87.926133}",
1554,182601802-Service in Progress,182601802,2018-09-17 16:10:49,"3118 W WELLS ST,MKE",3,CHILD CUSTODY,Service in Progress,"3118 W WELLS ST,MILWAUKEE","{'lat': 43.040437, 'lng': -87.953319}",
1555,182601896-City Citation(s) Issued,182601896,2018-09-17 16:10:15,"1328 W GREENFIELD AV,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"1328 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.017326, 'lng': -87.928888}",
1556,182601893-Advised,182601893,2018-09-17 16:10:00,"1931 N 38TH ST,MKE",3,FAMILY TROUBLE,Advised,"1931 N 38TH ST, MILWAUKEE, WI","{'lat': 43.055734, 'lng': -87.961421}",
1557,182601887-Unable to Locate Complainant,182601887,2018-09-17 16:07:59,"2857 N 47TH ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant,"2857 N 47TH ST, MILWAUKEE, WI","{'lat': 43.070997, 'lng': -87.972654}",
1558,182601862-Assignment Completed,182601862,2018-09-17 16:00:49,"2643 N DOWNER AV,MKE",1,BUSINESS CHECK,Assignment Completed,"2643 N DOWNER AV, MILWAUKEE, WI","{'lat': 43.066998, 'lng': -87.87836}",
1559,182601839-Assignment Completed,182601839,2018-09-17 16:00:42,"5543 N 35TH ST,MKE",4,SUBJ WITH WEAPON,Assignment Completed,"5543 N 35TH ST, MILWAUKEE, WI","{'lat': 43.118376, 'lng': -87.956574}",
1560,182601814-To be Filed,182601814,2018-09-17 15:43:28,"N HAWLEY RD / W VLIET ST,MKE",3,ACC PDO,To be Filed,"N HAWLEY RD & W VLIET ST, MILWAUKEE, WI","{'lat': 43.049532, 'lng': -87.983102}",
1561,182601811-Assignment Completed,182601811,2018-09-17 15:42:01,"4733 W VLIET ST,MKE",3,ASSIGNMENT,Assignment Completed,"4733 W VLIET ST, MILWAUKEE, WI","{'lat': 43.048316, 'lng': -87.973303}",
1562,182601930-Service in Progress,182601930,2018-09-17 16:19:48,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1563,182601924-Service in Progress,182601924,2018-09-17 16:18:37,"3841 N 54TH BL,MKE",7,PROBATION/PAROLE,Service in Progress,"3841 N 54TH BL, MILWAUKEE, WI","{'lat': 43.086991, 'lng': -87.98099}",
1564,182601919-Assignment Completed,182601919,2018-09-17 16:16:46,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
1565,182601888-Service in Progress,182601888,2018-09-17 16:15:07,"6621 W BLUE MOUND RD,MKE",3,TRBL W/SUBJ,Service in Progress,"6621 W BLUE MOUND RD, MILWAUKEE, WI","{'lat': 43.035597, 'lng': -87.995254}",
1566,182601947-Service in Progress,182601947,2018-09-17 16:24:55,"1817 W NATIONAL AV,MKE",2,VACANT HOUSE CHK,Service in Progress,"1817 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.022495, 'lng': -87.93608}",
1567,182601946-Service in Progress,182601946,2018-09-17 16:24:36,"S 12TH ST / W HAYES AV,MKE",2,INVESTIGATION,Service in Progress,"S 12TH ST & W HAYES AV, MILWAUKEE, WI","{'lat': 43.001263, 'lng': -87.927283}",
1568,182601945-Service in Progress,182601945,2018-09-17 16:24:29,"3811 W LINCOLN AV,MKE",2,PROPERTY PICKUP,Service in Progress,"3811 W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.001475, 'lng': -87.963824}",
1569,182601944-Advised,182601944,2018-09-17 16:24:26,"421 N 63RD ST,MKE",3,TRAFFIC STOP,Advised,"421 N 63RD ST, MILWAUKEE, WI","{'lat': 43.036337, 'lng': -87.99121}",
1570,182601941-Advised,182601941,2018-09-17 16:22:56,"231 N 34TH ST,MKE",3,SUBJ STOP,Advised,"231 N 34TH ST, MILWAUKEE, WI","{'lat': 43.033309, 'lng': -87.956699}",
1571,182601928-Service in Progress,182601928,2018-09-17 16:22:23,"N 28TH ST / W CONCORDIA AV,MKE",5,SUBJ WITH GUN,Service in Progress,"N 28TH ST & W CONCORDIA AV, MILWAUKEE, WI","{'lat': 43.079155, 'lng': -87.948475}",
1572,182601937-Service in Progress,182601937,2018-09-17 16:21:46,"4885 N 55TH ST,MKE",7,PROBATION/PAROLE,Service in Progress,"4885 N 55TH ST, MILWAUKEE, WI","{'lat': 43.10657, 'lng': -87.981613}",
1573,182601935-Service in Progress,182601935,2018-09-17 16:21:38,"2920 N 4TH ST,MKE",5,INVESTIGATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1574,182601913-Service in Progress,182601913,2018-09-17 16:21:19,"3052 N STOWELL AV,MKE",1,ENTRY,Service in Progress,"3052 N STOWELL AV, MILWAUKEE, WI","{'lat': 43.073926, 'lng': -87.87876}",
1575,182601934-Service in Progress,182601934,2018-09-17 16:21:11,"6102 W PORT AV,MKE",4,INVESTIGATION,Service in Progress,"6102 W PORT AV, MILWAUKEE, WI","{'lat': 43.159088, 'lng': -87.986294}",
1576,182601933-Service in Progress,182601933,2018-09-17 16:20:45,"2333 N 49TH ST,MKE",3,PROBATION/PAROLE,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1577,182601906-Service in Progress,182601906,2018-09-17 16:20:32,"E HAMPSHIRE ST / N OAKLAND AV,MKE",1,ACC PDO,Service in Progress,"E HAMPSHIRE ST & N OAKLAND AV, MILWAUKEE, WI","{'lat': 43.075651, 'lng': -87.887833}",
1578,182601903-Advised/Referral,182601903,2018-09-17 16:12:12,"2330 W FINN PL,MKE",5,BATTERY DV,Advised/Referral,"2330 W FINN PL,MILWAUKEE","{'lat': 43.083839, 'lng': -87.941926}",
